1,Goofy,Drakkar_Lake,4,2,3,3,4,3,7,1,9,1,5,1,3,4,6,2,2,3,4,3,4,4,3,5,54
1,Nightwing,Blackgate,,,4,2,12,1,7,1,5,3,1,2,8,3,3,3,6,1,7,1,1,7,,,54
2,Daisy_Duck,Dragonbrand,,,3,3,5,2,4,3,1,5,,,11,1,12,1,1,4,,,,,,,37
3,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,10,2,3,3,4,2,,,3,5,3,5,23
4,Lightning_Bug,Arborstone,1,4,3,3,5,2,5,2,6,2,,,,,,,,,,,,,,,20
5,Cry_of_Frustration,Augury_Rock,4,2,,,4,3,1,5,9,1,,,,,,,,,,,,,,,18
5,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,7,1,7,2,4,4,18
6,Quaggan,Crystal_Desert,2,3,6,1,2,4,3,4,3,4,,,,,,,,,,,,,,,16
7,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,1,5,6,3,7,1,14
7,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,3,4,11,1,,,14
8,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,6,3,6,2,12
9,Starman,Blackgate,,,,,,,,,,,,,,,,,,,5,2,2,6,4,4,11
10,Hoohoo_Heehee,Darkhaven,8,1,,,,,,,,,,,,,,,,,,,,,,,8
11,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,2,6,5,3,7
12,All_Action_Hero,Blackgate,4,2,,,,,,,,,,,,,,,,,,,,,,,4
12,Janie's_Got_a_Gun,Desolation,4,2,,,,,,,,,,,,,,,,,,,,,,,4
12,Oh_So_Cute,Blacktide,4,2,,,,,,,,,,,,,,,,,,,,,,,4
