1,Tim_Drake,,Underworld,9,5,18,8,17,8,22,3,9,11,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
2,Daffy_Duck,,Ruins_of_Surmia,4,10,18,8,16,9,19,5,17,6,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
3,Wally_West,,Underworld,7,7,14,11,24,4,15,9,17,6,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
4,Batgirl,,Ruins_of_Surmia,3,11,24,4,24,4,15,9,14,7,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
4,Bob_the_Dog,,Yak's_Bend,7,7,22,5,25,3,8,16,11,10,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
5,Eric_Cartman,,Sanctum_of_Rall,11,3,8,13,22,5,20,4,26,1,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
6,Elmer_Fudd,,Sea_of_Sorrows,5,9,20,7,17,8,22,3,11,10,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
7,Vic_Sage,,Underworld,6,8,13,12,24,4,23,2,13,8,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
8,Blue_Beetle,,Ruins_of_Surmia,8,6,21,6,6,15,11,13,21,3,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
9,Beyond_Justice,,Underworld,,,,,28,2,13,11,19,5,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
10,Barbara_Gordon,,Ruins_of_Surmia,9,5,13,12,18,7,12,12,13,8,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
11,Kvothe,,Yak's_Bend,7,7,34,1,29,1,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
12,Tigger,,Riverside,13,2,26,3,19,6,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
13,Wonder_Woman,,Underworld,3,11,13,12,14,11,17,7,17,6,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
14,The_Joker,,Blackgate,15,1,20,7,11,14,10,14,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
15,Marge_Simpson,,Stormbluff_Isle,,,,,15,10,13,11,22,2,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
16,Superman,,Piken_Square,8,6,13,12,24,4,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
17,Stitch!,,Ring_of_Fire,6,8,24,4,17,8,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
18,Khan,,Yak's_Bend,8,6,21,6,15,10,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
19,Batman,,Tarnished_Coast,,,,,13,12,10,14,13,8,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
19,Riker,,Yak's_Bend,7,7,24,4,13,12,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
20,Fred_Flintstone,,Maguuma,7,7,13,12,15,10,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
21,biot.4721,&reg;,Gandara,1,13,27,2,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
22,Legion,,Yak's_Bend,10,4,13,12,16,9,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
23,Donald_Duck,,Kodash,8,6,14,11,11,14,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
