1,All_Action_Hero,Blackgate,,,,,3,3,5,3,9,1,6,1,10,1,7,2,4,3,11,1,3,4,,,58
2,Oh_So_Cute,Blacktide,,,,,5,1,9,1,9,1,4,2,,,5,3,4,3,1,4,2,5,,,39
3,Darth_Maul,Aurora_Glade,,,,,,,,,9,1,3,3,,,3,4,9,1,2,3,,,,,26
4,E'telekeli,Borlis_Pass,,,,,,,,,,,,,1,2,9,1,,,5,2,8,1,,,23
5,Skritt_Forager,Abaddon's_Mouth,1,2,1,2,4,2,7,2,3,2,4,2,,,,,,,,,,,,,20
6,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,5,3,8,2,,,3,4,,,16
6,Shiny!,Anvil_Rock,3,1,2,1,3,3,2,4,3,2,3,3,,,,,,,,,,,,,16
7,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,5,2,,,5
7,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,5,2,,,5
8,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,4,3,,,4
9,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,1,6,,,1
