1,E'telekeli,Borlis_Pass,1,4,7,2,3,4,10,1,3,4,8,1,4,4,12,1,4,4,6,1,,,,,58
2,All_Action_Hero,Blackgate,1,4,5,3,8,1,5,3,6,2,1,6,2,5,5,2,10,1,6,1,,,,,49
3,Hoohoo_Heehee,Darkhaven,,,,,2,5,7,2,10,1,5,3,9,1,2,5,,,6,1,,,,,41
4,Janie's_Got_a_Gun,Desolation,,,,,4,3,4,4,2,5,7,2,4,4,3,4,10,1,3,3,,,,,37
5,Quaggan,Crystal_Desert,2,3,4,4,7,2,2,6,,,,,6,3,3,4,4,4,4,2,1,3,,,33
6,Oh_So_Cute,Blacktide,3,2,2,5,,,1,7,6,2,,,8,2,4,3,4,4,4,2,,,,,32
7,Daisy_Duck,Dragonbrand,,,,,,,5,3,5,3,4,4,4,4,2,5,8,2,1,4,1,3,,,30
7,Goofy,Drakkar_Lake,,,,,4,3,3,5,3,4,3,5,,,5,2,5,3,,,7,1,,,30
8,Lightning_Bug,Arborstone,,,,,,,,,,,,,6,3,5,2,4,4,4,2,,,,,19
9,Darth_Maul,Aurora_Glade,4,1,11,1,,,,,,,,,,,,,,,,,,,,,15
10,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,2,5,1,6,8,2,1,4,2,2,,,14
11,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,,,2,2,,,2
