1,Goofy,Drakkar_Lake,1,8,,,1,4,5,2,7,1,5,2,3,2,6,1,6,1,4,2,2,4,3,1,43
2,Daisy_Duck,Dragonbrand,6,3,,,6,2,8,1,3,4,9,1,1,3,2,3,3,3,2,3,,,,,40
3,Nightwing,Blackgate,,,,,8,1,,,3,4,1,5,11,1,3,2,3,3,2,3,5,2,1,3,37
4,Quaggan,Crystal_Desert,7,2,2,5,8,1,,,4,3,3,4,,,,,,,,,,,,,24
5,Lightning_Bug,Arborstone,4,5,6,2,4,3,,,5,2,4,3,,,,,,,,,,,,,23
6,Cry_of_Frustration,Augury_Rock,2,7,5,3,4,3,1,3,2,5,4,3,,,,,,,,,,,,,18
7,Janie's_Got_a_Gun,Desolation,8,1,7,1,,,,,,,,,,,,,,,,,,,,,15
8,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,4,2,5,1,1,5,2,2,12
9,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,7,1,2,2,9
10,All_Action_Hero,Blackgate,5,4,2,5,,,,,,,,,,,,,,,,,,,,,7
10,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,4,3,3,1,7
10,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,4,3,3,1,7
11,E'telekeli,Borlis_Pass,3,6,3,4,,,,,,,,,,,,,,,,,,,,,6
12,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,,,2,4,3,1,5
13,Oh_So_Cute,Blacktide,4,5,,,,,,,,,,,,,,,,,,,,,,,4
14,Hoohoo_Heehee,Darkhaven,,,3,4,,,,,,,,,,,,,,,,,,,,,3
15,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,1,5,,,1
