1,Daisy_Duck,Dragonbrand,1,4,5,3,3,4,3,5,10,3,10,1,2,4,3,3,6,1,4,2,2,3,5,2,54
2,Quaggan,Crystal_Desert,3,3,4,4,,,2,6,12,1,5,5,10,1,6,1,3,2,,,4,1,,,49
3,E'telekeli,Borlis_Pass,4,2,6,2,7,1,10,1,9,4,7,3,4,2,,,,,,,,,,,47
4,Goofy,Drakkar_Lake,5,1,4,4,5,3,5,3,1,8,7,3,,,4,2,3,2,1,4,3,2,2,3,40
5,Oh_So_Cute,Blacktide,,,9,1,3,4,4,4,11,2,8,2,,,,,,,,,,,,,35
6,Cry_of_Frustration,Augury_Rock,,,,,,,8,2,,,5,5,2,4,4,2,3,2,4,2,4,1,,,30
7,Hoohoo_Heehee,Darkhaven,3,3,4,4,2,5,3,5,6,5,4,6,4,2,,,,,,,,,,,26
8,All_Action_Hero,Blackgate,1,4,6,2,2,5,1,7,5,6,2,7,3,3,,,,,,,,,,,20
8,Janie's_Got_a_Gun,Desolation,,,3,5,6,2,3,5,2,7,6,4,,,,,,,,,,,,,20
9,Lightning_Bug,Arborstone,,,,,,,8,2,,,7,3,,,,,2,3,2,3,,,,,19
10,Nightwing,Blackgate,,,,,,,,,,,,,,,2,4,,,5,1,4,1,6,1,17
11,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,2,3,2
