1,Spider_Man,Eredon_Terrace,,,,,,,5,2,3,3,12,1,4,3,4,4,6,2,6,3,5,4,2,3,47
2,Nightwing,Blackgate,3,2,3,3,10,1,1,5,,,5,3,3,4,4,4,5,3,4,5,7,2,,,45
3,Bob_the_Dog,Yak's_Bend,4,1,4,2,1,3,5,2,9,1,5,3,3,4,2,6,3,5,4,5,,,3,2,43
4,Goofy,Drakkar_Lake,1,3,3,3,,,1,5,9,1,5,3,5,2,5,3,8,1,,,4,5,,,41
5,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,5,3,2,6,11,1,8,1,4,1,30
5,Road_Runner,Elona_Reach,,,,,,,,,7,2,6,2,7,1,,,4,4,4,5,2,7,,,30
6,Garfield,Ehmry_Bay,,,,,,,3,3,2,4,4,4,,,8,1,4,4,2,7,6,3,,,29
6,Yogi_Bear,Far_Shiverpeaks,,,,,,,2,4,2,4,2,5,3,4,7,2,2,6,3,6,8,1,,,29
7,Super_Jo,Blackgate,,,,,,,8,1,,,4,4,2,5,3,5,1,7,8,2,,,1,4,27
8,Daisy_Duck,Dragonbrand,4,1,14,1,3,2,,,,,,,,,,,,,,,,,,,21
8,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,4,4,6,2,5,4,3,6,3,2,21
9,Starman,Blackgate,,,,,,,1,5,2,4,4,4,1,6,4,4,1,7,4,5,,,1,4,18
10,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,4,4,1,7,4,5,,,,,9
