1,Khan,Yak's_Bend,3,4,13,1,,,9,1,6,3,4,5,3,7,2,7,7,4,1,8,7,3,,,55
2,Starman,Blackgate,8,1,3,5,7,1,1,6,11,1,5,4,11,1,7,3,,,,,,,,,53
3,Fred_Flintstone,Maguuma,,,,,,,,,5,4,6,3,3,7,7,3,12,1,9,2,6,4,,,48
4,Bob_the_Dog,Yak's_Bend,3,4,,,7,1,,,8,2,8,2,,,1,8,10,2,5,5,5,5,,,47
5,Dewey_Duck,Fort_Aspenwood,7,2,8,3,5,3,2,5,4,5,4,5,2,8,,,4,6,6,4,4,6,,,46
5,Riker,Yak's_Bend,,,6,4,6,2,4,3,1,8,6,3,8,3,3,6,6,5,5,5,1,8,,,46
6,Huey_Duck,Fissure_of_Woe,2,5,1,6,1,5,7,2,,,4,5,1,9,2,7,10,2,5,5,9,1,,,42
7,Louie_Duck,Fort_Ranik,3,4,9,2,2,4,4,3,2,7,2,7,1,9,3,6,4,6,6,4,5,5,,,41
8,Homer,Yak's_Bend,,,,,7,1,,,1,8,8,2,6,5,6,4,3,7,4,6,5,5,,,40
8,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,3,6,3,6,6,5,10,1,8,3,6,4,4,6,,,40
9,Sylvester,Henge_of_Denravi,1,6,6,4,,,4,3,,,4,5,3,7,3,6,6,5,3,7,8,2,,,38
10,Kvothe,Yak's_Bend,,,,,,,,,3,6,9,1,8,3,3,6,6,5,3,7,4,6,,,36
11,Nite_Hawk,Kaineng,,,,,,,,,4,5,1,8,5,6,8,2,2,8,14,1,1,8,,,35
12,Legion,Yak's_Bend,,,,,,,,,4,5,4,5,1,9,7,3,3,7,7,3,4,6,,,30
13,We_Are_Bob,Yak's_Bend,,,,,,,,,,,4,5,9,2,2,7,1,9,6,4,7,3,,,29
14,Super_Jo,Blackgate,2,5,,,1,5,4,3,5,4,3,6,6,5,4,5,,,,,,,,,25
15,Donald_Duck,Kodash,,,,,,,,,3,6,6,3,7,4,,,4,6,1,8,3,7,,,24
16,Spider_Man,Eredon_Terrace,5,3,3,5,6,2,3,4,,,,,,,,,,,,,,,,,17
17,biot.4721,Gandara,,,,,,,,,,,,,5,6,2,7,,,,,,,,,7
18,Yogi_Bear,Far_Shiverpeaks,2,5,3,5,,,,,,,,,,,,,,,,,,,,,5
