1,Bob_the_Dog,,Yak's_Bend,16,9,3,17,28,1,30,2,21,4,21,4,,,,,,,,,,,,,,,,,,,,,,,8,3,19,3,27,3,18,3,14,8,17,7,23,3,245
2,Daffy_Duck,,Ruins_of_Surmia,25,2,30,3,21,5,25,4,19,5,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138
3,Riker,,Yak's_Bend,26,1,17,10,17,9,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,18,6,15,9,131
4,Khan,,Yak's_Bend,14,11,23,6,19,7,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,15,9,15,9,124
5,Homer,,Yak's_Bend,16,9,13,13,27,2,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,21,4,14,10,120
6,Fred_Flintstone,,Maguuma,20,5,18,9,13,13,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,27,2,119
6,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,16,2,13,2,21,1,19,1,13,1,10,2,27,1,,,,,,,,,,,,,,,,,,,,,,,119
7,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,20,5,24,2,23,2,34,1,,,116
8,Elmer_Fudd,,Sea_of_Sorrows,22,3,19,8,12,14,12,14,21,4,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
9,Kvothe,,Yak's_Bend,15,10,22,7,18,8,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,16,8,112
9,Tim_Drake,,Underworld,13,12,9,15,24,3,32,1,13,10,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
10,Wally_West,,Underworld,15,10,31,2,15,11,13,13,17,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
