1,All_Action_Hero,Blackgate,6,1,2,2,2,5,10,1,2,2,8,1,4,4,4,4,10,1,6,1,3,3,1,6,58
2,E'telekeli,Borlis_Pass,,,,,3,4,4,3,4,1,4,3,5,3,3,5,4,3,3,3,5,1,7,1,42
3,Quaggan,Crystal_Desert,,,,,5,2,6,2,,,3,4,3,5,6,3,5,2,,,4,2,4,3,36
4,Goofy,Drakkar_Lake,,,,,,,,,,,,,10,1,7,2,5,2,4,2,5,1,3,4,34
5,Oh_So_Cute,Blacktide,3,3,3,1,4,3,2,5,2,2,5,2,4,4,2,6,,,1,5,1,4,3,4,30
6,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,6,2,8,1,3,4,6,1,5,1,,,28
7,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,3,5,2,6,4,3,4,2,4,2,3,4,20
8,Darth_Maul,Aurora_Glade,4,2,,,9,1,3,4,,,3,4,,,,,,,,,,,,,19
9,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,6,2,,,,,2,4,4,2,5,2,17
10,Skritt_Forager,Abaddon's_Mouth,6,1,1,3,,,,,,,,,,,,,,,,,,,,,7
11,Shiny!,Anvil_Rock,4,2,2,2,,,,,,,,,,,,,,,,,,,,,6
12,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,,,3,3,2,5,5
13,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,1,6,1
