1,biot.4721,Gandara,2,6,32,1,16,1,10,1,2,9,3,8,2,8,8,1,11,1,9,1,5,4,,,100
2,Fred_Flintstone,Maguuma,3,5,7,4,7,3,,,12,1,6,5,6,4,3,6,7,2,2,8,9,1,,,62
3,We_Are_Bob,Yak's_Bend,1,7,11,2,4,5,3,6,1,10,9,3,3,7,6,3,6,3,5,5,4,5,,,53
4,Donald_Duck,Kodash,3,5,6,5,11,2,,,2,9,5,6,10,1,4,5,3,6,2,8,2,7,,,48
5,Sylvester,Henge_of_Denravi,4,4,6,5,1,8,4,5,10,2,3,8,5,5,2,7,6,3,1,9,5,4,,,47
6,Kvothe,Yak's_Bend,5,3,9,3,7,3,1,8,6,5,1,10,4,6,5,4,5,4,2,8,,,,,45
7,Wonder_Woman,Underworld,,,,,,,,,9,3,12,1,8,3,,,1,8,8,2,6,3,,,44
8,Riker,Yak's_Bend,5,3,4,7,2,7,4,5,4,7,5,6,3,7,4,5,5,4,4,6,,,,,40
9,Elmer_Fudd,Sea_of_Sorrows,,,,,,,,,4,7,5,6,2,8,7,2,7,2,8,2,6,3,,,39
9,Tigger,Riverside,,,,,,,,,6,5,6,5,6,4,2,7,11,1,2,8,6,3,,,39
10,Bob_the_Dog,Yak's_Bend,8,1,5,6,2,7,1,8,3,8,9,3,,,,,1,8,5,5,4,5,,,38
11,Legion,Yak's_Bend,1,7,1,10,5,4,1,8,3,8,6,5,3,7,,,3,6,5,5,7,2,,,35
11,Stitch!,Ring_of_Fire,,,,,,,,,8,4,3,8,6,4,4,5,5,4,7,3,2,7,,,35
12,Eric_Cartman,Sanctum_of_Rall,,,,,,,,,4,7,11,2,5,5,4,5,3,6,5,5,1,8,,,33
13,Blue_Beetle,Ruins_of_Surmia,,,,,,,,,3,8,7,4,9,2,,,3,6,4,6,5,4,,,31
14,Khan,Yak's_Bend,1,7,1,10,2,7,,,,,2,9,8,3,7,2,4,5,4,6,1,8,,,30
15,Homer,Yak's_Bend,1,7,2,9,3,6,5,4,1,10,,,3,7,3,6,7,2,,,4,5,,,29
16,Daffy_Duck,Ruins_of_Surmia,,,,,,,,,5,6,5,6,5,5,,,6,3,2,8,3,6,,,26
17,Nite_Hawk,Kaineng,1,7,,,3,6,3,6,,,3,8,4,6,,,3,6,2,8,6,3,,,25
18,Superman,Piken_Square,,,,,,,,,3,8,3,8,6,4,2,7,2,7,6,4,,,,,22
19,The_Joker,Blackgate,,,,,,,,,8,4,1,10,6,4,1,8,,,2,8,3,6,,,21
19,Tim_Drake,Underworld,,,,,,,,,,,9,3,4,6,,,,,3,7,5,4,,,21
20,Barbara_Gordon,Ruins_of_Surmia,,,,,,,,,4,7,5,6,1,9,,,4,5,3,7,3,6,,,20
20,Dewey_Duck,Fort_Aspenwood,6,2,3,8,2,7,9,2,,,,,,,,,,,,,,,,,20
21,Huey_Duck,Fissure_of_Woe,6,2,6,5,3,6,4,5,,,,,,,,,,,,,,,,,19
22,Batgirl,Ruins_of_Surmia,,,,,,,,,1,10,2,9,3,7,,,5,4,5,5,2,7,,,18
22,Wally_West,Underworld,,,,,,,,,6,5,4,7,2,8,,,2,7,4,6,,,,,18
23,Pink_Panther,Miller's_Sound,,,,,,,,,,,4,7,3,7,4,5,2,7,4,6,,,,,17
23,Woody_Woodpecker,Isle_of_Janthir,,,9,3,2,7,6,3,,,,,,,,,,,,,,,,,17
24,Louie_Duck,Fort_Ranik,8,1,6,5,,,2,7,,,,,,,,,,,,,,,,,16
24,Vic_Sage,Underworld,,,,,,,,,1,10,2,9,2,8,,,3,6,3,7,5,4,,,16
25,Homer_Simpson,Northern_Shiverpeaks,,,,,,,,,3,8,,,3,7,1,8,,,,,,,,,7
