1,Goofy,Drakkar_Lake,4,2,7,1,4,3,10,1,2,6,6,4,8,2,9,1,2,3,,,2,4,,,54
2,Quaggan,Crystal_Desert,6,1,,,2,4,3,3,9,1,9,1,6,3,2,4,3,2,1,5,6,2,,,47
3,Daisy_Duck,Dragonbrand,6,1,,,,,2,4,6,3,7,3,3,5,6,2,5,1,6,2,,,,,41
4,All_Action_Hero,Blackgate,2,3,1,4,6,2,6,2,4,4,7,3,6,3,1,5,,,,,,,,,33
5,Cry_of_Frustration,Augury_Rock,,,,,,,,,6,3,8,2,6,3,2,4,2,3,4,4,2,4,,,30
6,Lightning_Bug,Arborstone,,,,,,,,,3,5,3,6,11,1,,,,,5,3,7,1,,,29
7,Oh_So_Cute,Blacktide,1,4,1,4,7,1,,,8,2,,,8,2,,,,,,,,,,,25
8,E'telekeli,Borlis_Pass,,,6,2,2,4,3,3,4,4,4,5,3,5,2,4,,,,,,,,,24
9,Hoohoo_Heehee,Darkhaven,6,1,4,3,4,3,2,4,,,1,7,2,6,2,4,,,,,,,,,21
10,Janie's_Got_a_Gun,Desolation,1,4,4,3,,,2,4,1,7,4,5,4,4,4,3,,,,,,,,,20
11,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,7,1,4,3,,,11
