1,Super_Jo,Blackgate,5,3,4,4,6,2,10,1,8,1,5,3,,,5,4,8,1,3,6,7,2,6,2,67
2,Yogi_Bear,Far_Shiverpeaks,3,4,3,5,8,1,7,3,8,1,4,4,2,6,6,3,7,2,,,8,1,5,3,61
3,Bob_the_Dog,Yak's_Bend,11,1,9,2,,,,,2,4,,,11,1,4,5,4,4,10,1,2,6,5,3,58
4,Starman,Blackgate,1,6,5,3,2,4,3,6,4,2,6,2,7,2,7,2,2,5,2,7,6,3,,,45
5,Spider_Man,Eredon_Terrace,,,5,3,,,5,4,4,2,7,1,,,3,6,6,3,7,2,3,5,3,4,43
6,Louie_Duck,Fort_Ranik,,,,,,,8,2,4,2,,,3,5,5,4,4,4,7,2,4,4,7,1,42
7,Dewey_Duck,Fort_Aspenwood,,,,,,,8,2,3,3,7,1,4,4,1,7,2,5,4,5,8,1,1,6,38
8,Huey_Duck,Fissure_of_Woe,,,,,,,8,2,,,3,5,6,3,8,1,,,5,4,3,5,2,5,35
9,Goofy,Drakkar_Lake,2,5,10,1,4,3,4,5,2,4,7,1,4,4,,,,,,,,,,,33
10,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,7,2,4,4,6,3,4,4,5,3,26
11,Garfield,Ehmry_Bay,6,2,3,5,1,5,5,4,1,5,6,2,,,,,,,,,,,,,22
11,Nightwing,Blackgate,6,2,,,2,4,5,4,2,4,4,4,3,5,,,,,,,,,,,22
12,Road_Runner,Elona_Reach,,,2,6,,,,,4,2,7,1,2,6,,,,,,,,,,,15
13,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,1,6,1
