1,Goofy,Drakkar_Lake,5,2,4,3,5,4,5,2,5,3,5,4,,,5,2,6,2,3,3,5,2,3,2,51
2,Daisy_Duck,Dragonbrand,3,4,5,2,,,8,1,6,2,6,3,,,4,3,7,1,5,2,,,,,44
3,Quaggan,Crystal_Desert,4,3,1,5,11,1,5,2,4,4,10,1,5,1,1,4,,,,,,,,,41
4,Cry_of_Frustration,Augury_Rock,2,5,2,4,7,2,2,3,5,3,7,2,4,2,1,4,,,,,,,,,30
4,Lightning_Bug,Arborstone,3,4,5,2,,,,,7,1,3,5,5,1,7,1,,,,,,,,,30
5,Nightwing,Blackgate,,,,,,,,,4,4,5,4,4,2,,,4,3,6,1,,,4,1,27
6,Janie's_Got_a_Gun,Desolation,1,6,5,2,5,4,5,2,,,,,,,,,,,,,,,,,16
7,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,2,4,2,4,9,1,,,13
8,E'telekeli,Borlis_Pass,4,3,2,4,6,3,,,,,,,,,,,,,,,,,,,12
9,Hoohoo_Heehee,Darkhaven,7,1,,,4,5,,,,,,,,,,,,,,,,,,,11
10,All_Action_Hero,Blackgate,,,8,1,,,2,3,,,,,,,,,,,,,,,,,10
10,Oh_So_Cute,Blacktide,3,4,2,4,,,5,2,,,,,,,,,,,,,,,,,10
