1,Oh_So_Cute,Blacktide,4,3,6,1,6,1,3,2,2,2,10,1,11,1,1,5,,,11,1,2,5,2,3,58
2,Quaggan,Crystal_Desert,,,,,1,4,5,1,1,3,7,3,3,6,11,1,8,1,1,5,6,2,,,43
3,E'telekeli,Borlis_Pass,,,1,4,4,3,1,3,6,1,8,2,10,2,1,5,3,2,4,3,4,3,,,42
4,All_Action_Hero,Blackgate,3,4,4,2,5,2,5,1,2,2,6,4,4,5,,,1,4,1,5,3,4,3,2,37
5,Goofy,Drakkar_Lake,,,,,,,,,,,3,6,7,3,7,3,3,2,4,3,6,2,4,1,34
6,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,7,3,6,4,9,2,2,3,3,4,4,3,,,31
7,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,7,3,7,3,4,4,2,3,,,8,1,2,3,30
8,Daisy_Duck,Dragonbrand,,,,,,,,,,,4,5,3,6,11,1,1,4,3,4,,,,,22
9,Darth_Maul,Aurora_Glade,8,1,2,3,5,2,5,1,,,,,,,,,,,,,,,,,20
10,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,6,2,3,4,2,3,11
11,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,6,2,1,4,7
12,Skritt_Forager,Abaddon's_Mouth,6,2,,,,,,,,,,,,,,,,,,,,,,,6
13,Shiny!,Anvil_Rock,2,5,,,,,,,,,,,,,,,,,,,,,,,2
