1,Dewey_Duck,Fort_Aspenwood,7,1,10,1,4,3,3,5,6,3,2,5,4,4,8,1,7,3,,,2,5,4,1,57
1,Louie_Duck,Fort_Ranik,1,4,4,4,4,3,8,1,6,3,6,4,4,4,6,3,3,6,7,3,8,1,,,57
2,Bob_the_Dog,Yak's_Bend,5,2,6,3,2,4,4,4,5,4,10,2,6,2,8,1,3,6,2,6,4,3,1,3,56
3,Sylvester,Henge_of_Denravi,5,2,2,5,4,3,6,2,1,8,7,3,7,1,3,6,8,2,9,1,,,,,52
4,Starman,Blackgate,,,6,3,5,2,2,6,3,6,12,1,5,3,3,6,4,5,6,4,,,,,46
5,Riker,Yak's_Bend,,,,,,,2,6,8,1,2,5,5,3,4,5,7,3,7,3,8,1,,,43
6,Super_Jo,Blackgate,3,3,7,2,5,2,8,1,2,7,1,6,4,4,1,8,2,7,7,3,2,5,,,42
7,Spider_Man,Eredon_Terrace,7,1,1,6,2,4,5,3,7,2,,,6,2,,,,,,,,,,,28
7,We_Are_Bob,Yak's_Bend,,,,,,,,,,,,,,,7,2,12,1,6,4,2,5,1,3,28
7,Yogi_Bear,Far_Shiverpeaks,7,1,4,4,7,1,5,3,2,7,,,3,5,,,,,,,,,,,28
8,Homer,Yak's_Bend,,,,,,,3,5,5,4,2,5,3,5,5,4,7,3,1,7,,,1,3,27
9,Fred_Flintstone,Maguuma,,,,,,,,,,,,,,,5,4,7,3,8,2,3,4,,,23
9,Huey_Duck,Fissure_of_Woe,1,4,2,5,4,3,,,1,8,7,3,5,3,2,7,1,8,,,,,,,23
9,Khan,Yak's_Bend,,,,,,,2,6,4,5,,,4,4,2,7,3,6,6,4,2,5,,,23
10,Kvothe,Yak's_Bend,,,,,,,,,,,,,,,2,7,7,3,6,4,3,4,,,18
11,Nite_Hawk,Kaineng,,,,,,,,,,,,,,,1,8,6,4,3,5,7,2,,,17
12,Donald_Duck,Kodash,,,,,,,,,,,,,,,2,7,3,6,3,5,2,5,2,2,12
13,Legion,Yak's_Bend,,,,,,,,,,,,,,,3,6,6,4,1,7,,,,,10
14,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,8,2,1,7,,,,,9
