1,Bob_the_Dog,,Yak's_Bend,22,2,21,4,22,4,18,7,21,3,19,6,,,,,,,,,,,,,,,,,,,,,,,17,3,22,2,9,8,14,6,9,9,3,14,11,10,208
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,21,1,21,1,24,1,14,2,21,1,17,2,14,2,,,,,,,,,,,,,,,,,,,,,,,132
3,We_Are_Bob,,Yak's_Bend,19,5,19,6,26,1,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,24,2,122
4,Wonder_Woman,,Underworld,12,10,26,1,25,2,10,15,19,5,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
5,Legion,,Yak's_Bend,11,11,25,2,23,3,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,17,5,116
6,Shiny!,,Anvil_Rock,,,,,,,,,,,,,7,2,17,2,21,2,18,1,20,2,19,1,13,3,,,,,,,,,,,,,,,,,,,,,,,115
7,Riker,,Yak's_Bend,12,10,18,7,21,5,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,14,9,20,3,114
8,Batgirl,,Ruins_of_Surmia,16,7,25,2,10,13,14,11,20,4,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
8,Homer,,Yak's_Bend,24,1,23,3,17,9,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,13,10,10,11,108
9,Blue_Beetle,,Ruins_of_Surmia,21,3,15,10,7,14,13,12,15,8,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
9,Wally_West,,Underworld,16,7,17,8,22,4,24,2,15,8,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
10,Tim_Drake,,Underworld,11,11,10,15,17,9,22,4,21,3,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
11,Donald_Duck,,Kodash,12,10,23,3,18,8,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,12,9,98
12,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,13,7,30,1,7,4,20,3,17,5,,,,,,,,,97
12,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,20,3,15,6,6,13,30,1,97
12,Khan,,Yak's_Bend,9,13,12,13,18,8,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,13,10,14,8,97
13,Elmer_Fudd,,Sea_of_Sorrows,20,4,11,14,15,10,12,13,23,2,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
13,Kvothe,,Yak's_Bend,14,8,15,10,13,11,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,15,7,96
