1,Bob_the_Dog,Yak's_Bend,5,1,10,2,11,1,2,2,4,4,1,6,4,4,3,4,6,3,7,1,3,5,,,56
2,Goofy,Drakkar_Lake,2,2,6,3,6,2,2,2,4,4,2,5,7,1,,,1,6,7,1,3,5,,,40
3,Nightwing,Blackgate,5,1,2,4,,,5,1,3,5,1,6,4,4,4,3,5,4,,,7,1,,,36
3,Road_Runner,Elona_Reach,,,,,,,,,7,2,11,1,2,5,4,3,6,3,3,4,3,5,,,36
3,Super_Jo,Blackgate,,,,,,,,,6,3,2,5,1,6,7,1,9,1,7,1,4,4,,,36
4,Garfield,Ehmry_Bay,,,,,,,,,8,1,6,3,2,5,2,5,2,5,7,1,,,,,27
5,Spider_Man,Eredon_Terrace,,,,,,,,,,,7,2,5,3,5,2,2,5,,,3,5,,,22
5,Starman,Blackgate,,,,,,,,,2,6,5,4,4,4,2,5,1,6,2,5,6,2,,,22
6,Daisy_Duck,Dragonbrand,2,2,11,1,4,3,,,,,,,,,,,,,,,,,,,17
6,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,6,2,,,,,5,2,6,2,,,17
7,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,7,2,5,2,3,5,,,15
7,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,5,4,5,2,5,3,,,15
8,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,4,3,4,4,,,8
