1,Spider_Man,Eredon_Terrace,11,1,1,7,5,1,5,1,5,4,8,2,6,3,1,6,5,3,2,6,3,3,3,3,55
1,Starman,Blackgate,2,5,6,3,2,3,5,1,5,4,1,8,3,5,9,1,7,2,7,2,4,2,4,2,55
2,Yogi_Bear,Far_Shiverpeaks,8,2,2,6,4,2,3,3,7,2,5,5,,,2,5,2,6,8,1,2,4,4,2,47
3,Louie_Duck,Fort_Ranik,,,,,,,4,2,3,6,9,1,7,2,6,2,11,1,3,5,,,2,4,45
4,Bob_the_Dog,Yak's_Bend,,,9,1,5,1,2,4,2,7,5,5,1,7,5,3,,,5,3,3,3,7,1,44
5,Super_Jo,Blackgate,5,3,4,4,4,2,,,6,3,8,2,1,7,,,4,4,5,3,4,2,1,5,42
6,Goofy,Drakkar_Lake,2,5,7,2,1,4,4,2,4,5,6,4,9,1,,,,,,,,,,,33
6,Huey_Duck,Fissure_of_Woe,,,,,,,4,2,2,7,2,7,6,3,3,4,7,2,2,6,4,2,3,3,33
6,Road_Runner,Elona_Reach,3,4,7,2,1,4,4,2,5,4,7,3,6,3,,,,,,,,,,,33
7,Garfield,Ehmry_Bay,2,5,4,4,4,2,5,1,9,1,4,6,2,6,,,,,,,,,,,30
7,Nightwing,Blackgate,5,3,3,5,1,4,4,2,4,5,4,6,9,1,,,,,,,,,,,30
8,Dewey_Duck,Fort_Aspenwood,,,,,,,4,2,,,5,5,5,4,3,4,7,2,2,6,3,3,,,29
9,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,3,4,3,5,4,4,6,1,,,16
10,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,2,4,2
