1,Sylvester,Henge_of_Denravi,32,5,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,49,2,58,2,177
2,Mario,Gate_of_Madness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,24,1,50,1,66,1,144
3,Fred_Flintstone,Maguuma,22,9,29,6,40,1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,10,134
4,Donald_Duck,Kodash,33,4,30,5,22,7,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,127
5,Barney_Rubble,Gandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,13,5,49,2,50,3,122
6,Tasmanian_Devil,Gunnar's_Hold,9,12,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,43,3,34,5,121
7,Tigger,Riverside,35,2,23,11,37,2,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
8,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,8,2,8,2,22,1,10,5,16,2,16,1,6,5,16,3,,,,,112
9,Stitch!,Ring_of_Fire,22,9,40,1,22,7,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
10,Eric_Cartman,Sanctum_of_Rall,28,6,33,3,25,5,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
11,biot.4721,Gandara,18,10,22,12,,,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
12,Elmer_Fudd,Sea_of_Sorrows,28,6,31,4,19,9,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
13,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,9,6,15,2,14,4,24,6,29,6,98
14,Daffy_Duck,Ruins_of_Surmia,17,11,25,9,31,3,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
15,Nite_Owl,Jade_Sea,34,3,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4,93
16,Superman,Piken_Square,27,7,15,13,25,5,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
17,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,16,1,16,3,19,7,26,7,87
18,Nite_Hawk,Kaineng,36,1,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,83
19,Homer_Simpson,Northern_Shiverpeaks,33,4,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
20,The_Hulk,Seafarer's_Rest,,,,,27,4,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
21,Bart,Jade_Quarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,29,6,55
22,Wolverine,Dzagonur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,3,17,3,10,5,6,6,13,4,,,,,,,,,53
23,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,7,3,2,5,14,5,18,1,,,,,,,,,,,,,52
23,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4,25,8,52
24,Pink_Panther,Miller's_Sound,23,8,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
25,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,15,2,10,4,11,7,,,,,47
25,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,8,7,11,3,23,2,,,,,47
26,Batman,Tarnished_Coast,,,,,23,6,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
26,Marge_Simpson,Stormbluff_Isle,,,,,21,8,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
27,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,19,2,15,2,,,,,,,,,,,,,39
28,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,8,2,15,4,11,4,,,,,,,,,,,,,36
29,Beyond_Justice,Underworld,,,,,19,9,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
30,Maggie_Simpson,Sorrow's_Furnace,,,,,13,10,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
31,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,13,6,7,6,,,,,,,,,,,,,29
32,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,14,3,,,,,,,,,26
33,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,10,8,,,,,25
33,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,8,7,,,,,,,,,25
34,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,10,1,6,3,,,,,,,,,,,,,,,,,23
35,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,13,3,,,,,,,,,,,,,20
36,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,9,,,,,19
36,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,,9,7,5,7,,,,,,,,,,,,,19
37,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,4,5,5,4,,,,,,,,,,,,,,,,,18
38,Janies_Gotta_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,11,1,,,,,,,,,,,,,,,,,17
39,The_Commander,Baruch_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,,,,,,,,,,,,,,,,,,,,,16
40,Darth_Maul,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,,,,,,,,,,,,,,,,,,,,,13
41,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,3
