1,All_Action_Hero,Blackgate,,,1,3,5,2,1,3,1,3,7,1,6,2,7,1,3,4,6,3,10,1,,,47
2,Quaggan,Crystal_Desert,,,4,1,2,4,4,1,4,2,7,1,7,1,5,2,6,2,4,4,3,6,,,46
3,E'telekeli,Borlis_Pass,,,3,2,13,1,4,1,,,2,5,,,1,6,7,1,2,6,,,,,32
4,Goofy,Drakkar_Lake,,,,,,,,,,,4,3,4,3,3,4,7,1,4,4,9,2,,,31
4,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,5,2,4,3,4,3,3,4,7,2,8,3,,,31
5,Oh_So_Cute,Blacktide,,,3,2,3,3,2,2,1,3,,,3,4,4,3,3,4,,,2,7,,,21
6,Darth_Maul,Aurora_Glade,,,1,3,3,3,4,1,9,1,,,,,,,,,,,,,,,17
6,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,3,4,2,5,3,4,2,5,1,7,6,5,,,17
7,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,8,1,7,4,,,15
8,Daisy_Duck,Dragonbrand,,,,,,,,,,,2,5,1,6,2,5,5,3,3,5,,,,,13
9,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,2,6,2,7,,,4
10,Skritt_Forager,Abaddon's_Mouth,1,1,,,,,,,,,,,,,,,,,,,,,,,1
