1,Quaggan,Crystal_Desert,,,,,,,,,,,,,2,4,7,1,6,1,10,1,12,1,2,3,39
2,Skritt_Forager,Abaddon's_Mouth,10,1,3,2,8,1,4,1,6,1,5,1,,,,,,,,,,,,,36
3,All_Action_Hero,Blackgate,,,,,5,3,4,1,3,3,4,2,6,1,1,4,,,6,3,4,3,,,33
3,Darth_Maul,Aurora_Glade,,,,,6,2,3,2,5,2,,,4,3,6,2,2,3,7,2,,,,,33
4,Oh_So_Cute,Blacktide,,,,,3,4,2,3,2,4,,,5,2,7,1,3,2,2,4,1,5,3,2,28
5,Shiny!,Anvil_Rock,7,2,6,1,6,2,3,2,2,4,1,3,,,,,,,,,,,,,25
6,E'telekeli,Borlis_Pass,,,,,,,,,,,,,6,1,3,3,3,2,1,5,1,5,,,14
7,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,7,2,,,7
8,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,4,1,4
8,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,4,3,,,4
9,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,2,4,,,2
