1,Bob_the_Dog,,Yak's_Bend,22,2,30,1,28,3,19,10,11,13,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,28,1,11,1,8,2,21,1,20,1,18,1,13,3,,,,,,,,,,,,,,,,,,,,,,,119
3,Wally_West,,Underworld,19,5,16,10,12,12,20,9,16,10,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
4,Vic_Sage,,Underworld,8,14,27,4,11,13,22,7,26,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
5,Batgirl,,Ruins_of_Surmia,13,10,22,7,21,4,26,5,13,11,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
5,Shiny!,,Anvil_Rock,,,,,,,,,,,,,14,2,11,1,12,1,16,2,17,2,15,2,22,1,,,,,,,,,,,,,,,,,,,,,,,107
6,The_Joker,,Blackgate,22,2,12,13,33,2,28,3,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
7,Daffy_Duck,,Ruins_of_Surmia,15,8,14,12,14,10,17,12,28,2,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
7,Eric_Cartman,,Sanctum_of_Rall,21,3,24,5,16,8,7,20,17,9,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
8,Blue_Beetle,,Ruins_of_Surmia,19,5,28,3,6,17,16,13,19,8,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
9,Barbara_Gordon,,Ruins_of_Surmia,11,12,15,11,18,6,15,14,22,6,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
10,Tim_Drake,,Underworld,13,10,11,14,17,7,18,11,17,9,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
11,Marge_Simpson,,Stormbluff_Isle,,,,,17,7,25,6,24,5,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
12,Fred_Flintstone,,Maguuma,19,5,29,2,16,8,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
13,biot.4721,&reg;,Gandara,2,16,,,19,5,38,1,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
13,Elmer_Fudd,,Sea_of_Sorrows,19,5,12,13,8,16,11,17,11,13,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
13,Khan,,Yak's_Bend,14,9,27,4,17,7,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
14,Donald_Duck,,Kodash,13,10,15,11,34,1,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
15,Beyond_Justice,,Underworld,,,,,16,8,14,15,27,3,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
16,We_Are_Bob,,Yak's_Bend,16,7,15,11,17,7,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
17,Wonder_Woman,,Underworld,12,11,7,17,10,14,12,16,24,5,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
18,Homer,,Yak's_Bend,6,15,23,6,10,14,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
19,Kvothe,,Yak's_Bend,24,1,12,13,18,6,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
20,Legion,,Yak's_Bend,9,13,19,9,19,5,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
20,Tigger,,Riverside,12,11,15,11,19,5,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
21,Riker,,Yak's_Bend,24,1,14,12,15,9,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
22,Chip_'n'_Dale,,Vabbi,,,,,,,,,30,1,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
23,Stitch!,,Ring_of_Fire,17,6,10,15,11,13,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
24,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,15,2,21,1,10,6,,,,,,,,,,,,,,,,,,,46
25,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,7,5,17,2,18,2,,,,,,,,,,,,,,,,,,,42
26,Batman,,Tarnished_Coast,,,,,13,11,2,22,17,9,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
26,Sylvester,,Henge_of_Denravi,20,4,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
27,Superman,,Piken_Square,12,11,3,18,16,8,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
27,The_Hulk,,Seafarer's_Rest,,,,,9,15,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
28,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,17,3,,,,,,,,,,,,,,,,,,,30
28,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,9,15,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
29,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,,,,,,,,28
30,Nite_Hawk,,Kaineng,12,11,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
30,Piglet,,Whiteside_Ridge,,,,,,,,,10,14,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
31,Bart_Simpson,,Yak's_Bend,,,,,,,,,12,12,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
32,Maggie_Simpson,,Sorrow's_Furnace,,,,,14,10,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
33,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,8,4,13,3,,,,,,,,,,,,,,,,,,,,,21
