1,Sylvester,Henge_of_Denravi,12,2,4,6,6,6,3,7,10,3,8,6,13,1,6,5,15,2,1,10,11,2,9,1,98
2,Huey_Duck,Fissure_of_Woe,5,6,3,7,13,1,6,5,5,7,10,4,10,3,7,4,13,3,5,6,4,7,5,4,86
3,Riker,Yak's_Bend,,,9,1,10,2,9,3,11,2,9,5,10,3,9,2,3,10,2,9,6,5,3,5,81
4,Louie_Duck,Fort_Ranik,5,6,6,4,7,5,1,9,3,9,7,7,4,9,8,3,16,1,7,4,14,1,2,6,80
5,Bob_the_Dog,Yak's_Bend,9,3,5,5,3,9,10,2,9,4,11,3,5,8,7,4,8,7,2,9,8,3,,,77
6,Homer,Yak's_Bend,4,7,8,2,3,9,,,9,4,6,8,9,4,,,6,8,10,1,7,4,8,2,70
7,Starman,Blackgate,13,1,8,2,6,6,11,1,8,5,14,1,2,11,6,5,,,,,,,,,68
8,Dewey_Duck,Fort_Aspenwood,5,6,6,4,7,5,7,4,5,7,2,11,5,8,3,7,3,10,10,1,5,6,9,1,67
8,Minnie_Mouse,Ferguson's_Crossing,5,6,2,8,9,3,,,14,1,4,10,8,5,5,6,9,6,6,5,5,6,,,67
9,We_Are_Bob,Yak's_Bend,,,,,,,,,7,6,6,8,11,2,2,8,12,4,10,1,11,2,5,4,64
10,Tasmanian_Devil,Gunnar's_Hold,4,7,6,4,7,5,2,8,4,8,12,2,2,11,,,12,4,8,3,4,7,,,61
11,Khan,Yak's_Bend,3,8,8,2,8,4,5,6,9,4,5,9,8,5,2,8,3,10,4,7,2,8,,,57
12,Fred_Flintstone,Maguuma,,,,,,,,,4,8,11,3,9,4,2,8,4,9,9,2,8,3,7,3,54
13,Donald_Duck,Kodash,,,,,,,,,,,11,3,3,10,6,5,12,4,9,2,6,5,5,4,52
14,Legion,Yak's_Bend,,,,,,,,,7,6,14,1,9,4,,,1,12,9,2,7,4,3,5,50
15,Kvothe,Yak's_Bend,,,,,,,,,7,6,6,8,8,5,2,8,11,5,3,8,8,3,1,7,46
16,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,4,8,1,12,7,6,10,1,2,11,9,2,6,5,3,5,42
17,Yogi_Bear,Far_Shiverpeaks,7,5,9,1,9,3,9,3,,,,,,,,,,,,,,,,,34
18,Superman,Blackgate,2,9,2,8,4,8,1,9,9,4,4,10,5,8,5,6,,,,,,,,,32
19,Nite_Hawk,Kaineng,,,,,,,,,2,10,7,7,6,7,2,8,,,5,6,6,5,2,6,30
20,Spider_Man,Eredon_Terrace,8,4,7,3,5,7,2,8,,,,,,,,,,,,,,,,,22
