1,Wonder_Woman,,Underworld,28,1,17,8,17,6,23,3,19,5,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
2,Bob_the_Dog,,Yak's_Bend,23,5,19,6,15,8,22,4,15,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
3,Elmer_Fudd,,Sea_of_Sorrows,18,7,19,6,20,4,21,5,12,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
3,Vic_Sage,,Underworld,7,16,16,9,15,8,25,2,22,3,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
4,Barbara_Gordon,,Ruins_of_Surmia,22,6,25,2,16,7,21,5,15,7,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
5,Batgirl,,Ruins_of_Surmia,16,9,20,5,12,11,13,13,22,3,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
6,Blue_Beetle,,Ruins_of_Surmia,12,13,22,3,15,8,8,16,26,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
7,Eric_Cartman,,Sanctum_of_Rall,15,10,17,8,24,2,16,10,19,5,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
8,Wally_West,,Underworld,11,14,10,15,14,9,26,1,9,10,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
9,The_Joker,,Blackgate,27,2,19,6,7,15,13,13,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
9,Tim_Drake,,Underworld,14,11,14,11,14,9,20,6,9,10,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
10,Daffy_Duck,,Ruins_of_Surmia,16,9,11,14,19,5,17,9,8,11,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
11,Donald_Duck,,Kodash,13,12,21,4,33,1,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
12,Khan,,Yak's_Bend,25,3,12,13,23,3,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
13,Marge_Simpson,,Stormbluff_Isle,,,,,11,12,23,3,16,6,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
14,Legion,,Yak's_Bend,22,6,15,10,19,5,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,14,1,27,1,14,1,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
16,Stitch!,,Ring_of_Fire,18,7,22,3,9,14,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
17,Beyond_Justice,,Underworld,,,,,10,13,15,11,19,5,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
18,Fred_Flintstone,,Maguuma,17,8,27,1,10,13,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
19,Kvothe,,Yak's_Bend,18,7,16,9,10,13,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
20,Homer,,Yak's_Bend,12,13,18,7,19,5,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
21,We_Are_Bob,,Yak's_Bend,7,16,18,7,16,7,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
22,Superman,,Piken_Square,11,14,13,12,13,10,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
23,Tigger,,Riverside,14,11,17,8,12,11,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
24,biot.4721,&reg;,Gandara,24,4,6,16,19,5,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
25,Batman,,Tarnished_Coast,,,,,3,16,18,8,19,5,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
26,Riker,,Yak's_Bend,14,11,17,8,7,15,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
26,Shiny!,,Anvil_Rock,,,,,,,,,,,,,10,2,14,2,9,2,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
27,Bart_Simpson,,Yak's_Bend,,,,,,,,,12,9,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
28,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,20,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
29,Sylvester,,Henge_of_Denravi,22,6,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
30,Nite_Hawk,,Kaineng,14,11,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
31,Chip_'n'_Dale,,Vabbi,,,,,,,,,14,8,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
31,Maggie_Simpson,,Sorrow's_Furnace,,,,,13,10,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
