1,Daisy_Duck,Dragonbrand,,,8,1,4,3,5,2,8,2,4,4,7,1,11,1,2,2,7,2,4,2,,,60
2,Goofy,Drakkar_Lake,1,4,5,3,1,5,1,5,4,4,5,3,,,4,3,3,1,5,3,5,1,7,1,41
3,Lightning_Bug,Arborstone,,,6,2,8,1,1,5,11,1,6,2,1,4,,,,,,,,,,,33
4,Quaggan,Crystal_Desert,3,3,4,4,3,4,4,3,2,5,8,1,4,3,,,,,,,,,,,28
5,Nightwing,Blackgate,,,,,,,7,1,1,6,2,5,6,2,3,4,,,5,3,,,2,4,26
6,Cry_of_Frustration,Augury_Rock,6,1,2,6,3,4,2,4,5,3,6,2,1,4,,,,,,,,,,,25
7,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,5,2,1,3,10,1,1,3,2,4,19
8,All_Action_Hero,Blackgate,1,4,8,1,6,2,,,,,,,,,,,,,,,,,,,15
9,E'telekeli,Borlis_Pass,4,2,4,4,3,4,,,,,,,,,,,,,,,,,,,11
10,Hoohoo_Heehee,Darkhaven,1,4,3,5,4,3,,,,,,,,,,,,,,,,,,,8
11,Janie's_Got_a_Gun,Desolation,4,2,2,6,1,5,,,,,,,,,,,,,,,,,,,7
12,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,,,,,4,2,4
12,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,4,2,4
13,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,3,3,3
14,Oh_So_Cute,Blacktide,,,1,7,1,5,,,,,,,,,,,,,,,,,,,2
15,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,1,5,1
15,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,1,5,1
