1,Bob_the_Dog,,Yak's_Bend,21,6,8,10,14,12,18,8,18,6,25,2,,,,,,,,,,,,,,,,,,,,,,,8,4,11,5,14,6,15,3,12,9,10,9,17,6,191
2,Kvothe,,Yak's_Bend,26,2,20,4,31,1,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,17,6,141
3,Blue_Beetle,,Ruins_of_Surmia,14,12,14,8,22,5,20,6,23,3,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123
4,Fred_Flintstone,,Maguuma,15,11,26,2,15,11,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,18,5,120
4,Wally_West,,Underworld,19,8,18,6,27,2,21,5,20,5,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
5,Homer,,Yak's_Bend,12,13,18,6,15,11,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,16,5,30,2,115
5,Khan,,Yak's_Bend,16,10,14,8,16,10,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,9,10,25,3,115
6,Eric_Cartman,,Sanctum_of_Rall,12,13,25,3,12,14,28,1,13,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
6,Vic_Sage,,Underworld,23,4,20,4,16,10,21,5,14,9,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
7,Riker,,Yak's_Bend,11,14,15,7,25,3,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,8,11,11,8,106
7,Wonder_Woman,,Underworld,24,3,20,4,13,13,9,14,29,1,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
8,Shiny!,,Anvil_Rock,,,,,,,,,,,,,12,1,16,2,18,1,29,1,11,1,14,1,5,4,,,,,,,,,,,,,,,,,,,,,,,105
9,Donald_Duck,,Kodash,7,17,19,5,18,8,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,25,3,104
10,Barbara_Gordon,,Ruins_of_Surmia,21,6,20,4,16,10,9,14,11,12,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
10,Sylvester,,Henge_of_Denravi,6,18,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,21,2,18,4,21,4,100
11,Legion,,Yak's_Bend,20,7,18,6,31,1,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,14,7,99
12,Batgirl,,Ruins_of_Surmia,10,15,19,5,9,15,20,6,17,7,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
12,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,26,1,27,1,14,3,4,7,13,7,,,,,,,,,98
12,We_Are_Bob,,Yak's_Bend,24,3,20,4,21,6,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,7,10,98
13,Elmer_Fudd,,Sea_of_Sorrows,22,5,8,10,6,16,18,8,27,2,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
13,The_Joker,,Blackgate,18,9,26,2,23,4,7,15,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
14,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,13,4,27,1,20,3,18,5,93
