1,Bob_the_Dog,,Yak's_Bend,32,1,5,19,21,4,22,2,9,10,21,3,,,,,,,,,,,,,,,,,,,,,,,15,3,21,1,26,2,20,2,12,6,12,11,22,1,238
2,Shiny!,,Anvil_Rock,,,,,,,,,,,,,12,2,32,1,36,1,7,2,17,1,14,2,13,5,,,,,,,,,,,,,,,,,,,,,,,131
3,Riker,,Yak's_Bend,16,6,27,1,21,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,13,10,19,4,128
4,We_Are_Bob,,Yak's_Bend,23,3,17,8,15,9,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6,22,1,117
5,Wonder_Woman,,Underworld,21,4,26,2,12,11,20,4,31,1,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
6,Batgirl,,Ruins_of_Surmia,21,4,9,16,22,3,16,7,13,7,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
7,Donald_Duck,,Kodash,12,8,12,13,21,4,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,17,5,104
8,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,13,1,16,2,8,2,18,1,7,2,17,1,22,1,,,,,,,,,,,,,,,,,,,,,,,101
8,Wally_West,,Underworld,21,4,15,10,21,4,15,8,10,9,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
9,Kvothe,,Yak's_Bend,15,7,21,5,18,7,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,20,3,99
9,Sylvester,,Henge_of_Denravi,12,8,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,13,5,23,2,11,9,99
10,Legion,,Yak's_Bend,19,5,6,18,18,7,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,20,3,98
11,Fred_Flintstone,,Maguuma,8,11,22,4,23,2,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,9,10,97
12,Elmer_Fudd,,Sea_of_Sorrows,10,9,24,3,18,7,13,10,15,6,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
13,Homer,,Yak's_Bend,12,8,16,9,13,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,14,9,13,8,92
14,Eric_Cartman,,Sanctum_of_Rall,15,7,20,6,19,6,13,10,9,10,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
15,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,15,5,16,3,18,6,20,3,89
15,Khan,,Yak's_Bend,7,12,13,12,12,11,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,10,12,14,7,89
16,Daffy_Duck,,Ruins_of_Surmia,10,9,19,7,18,7,9,13,13,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
16,Tim_Drake,,Underworld,10,9,8,17,18,7,30,1,15,6,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
17,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,18,3,21,1,15,8,15,6,86
