1,Bob_the_Dog,,Yak's_Bend,16,5,11,14,20,5,12,14,17,7,9,13,,,,,,,,,,,,,,,,,,,,,,,9,4,24,1,17,3,20,3,14,7,10,11,21,3,200
2,Shiny!,,Anvil_Rock,,,,,,,,,,,,,18,2,18,1,34,1,16,2,7,2,17,1,20,2,,,,,,,,,,,,,,,,,,,,,,,130
3,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,19,1,15,2,23,2,23,1,18,1,13,2,9,3,,,,,,,,,,,,,,,,,,,,,,,120
4,Riker,,Yak's_Bend,10,11,17,8,15,9,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,20,4,4,12,118
5,We_Are_Bob,,Yak's_Bend,15,6,31,1,17,8,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,4,12,114
6,Eric_Cartman,,Sanctum_of_Rall,14,7,23,4,15,9,16,10,15,9,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
6,Vic_Sage,,Underworld,16,5,16,9,26,1,13,13,16,8,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
7,Khan,,Yak's_Bend,15,6,21,6,13,11,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,23,2,9,10,112
8,Donald_Duck,,Kodash,12,9,23,4,26,1,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6,15,8,111
9,Barbara_Gordon,,Ruins_of_Surmia,12,9,28,2,24,2,25,3,7,13,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
10,Fred_Flintstone,,Maguuma,26,1,11,14,19,6,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,13,9,107
11,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,13,5,22,1,17,2,12,6,17,3,,,,,,,,,105
11,Wally_West,,Underworld,17,4,12,13,20,5,24,4,21,3,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
12,Batgirl,,Ruins_of_Surmia,11,10,18,7,13,11,25,3,24,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
13,Blue_Beetle,,Ruins_of_Surmia,14,7,16,9,17,8,12,14,23,2,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
14,Daffy_Duck,,Ruins_of_Surmia,9,12,23,4,18,7,14,12,19,5,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
15,Kvothe,,Yak's_Bend,15,6,14,11,17,8,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,18,5,98
16,Sylvester,,Henge_of_Denravi,18,3,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,18,4,14,9,17,6,96
17,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,19,4,16,6,22,3,24,1,93
17,The_Joker,,Blackgate,14,7,15,10,23,3,18,8,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
18,Legion,,Yak's_Bend,23,2,13,12,12,12,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6,5,11,91
19,Elmer_Fudd,,Sea_of_Sorrows,8,13,18,7,17,8,11,15,10,12,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
19,Homer,,Yak's_Bend,11,10,13,12,11,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,15,8,18,5,90
20,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,15,4,11,6,19,3,29,1,,,88
20,Tim_Drake,,Underworld,15,6,14,11,20,5,14,12,16,8,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
21,Wonder_Woman,,Underworld,16,5,14,11,21,4,16,10,6,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
22,Batman,,Tarnished_Coast,,,,,19,6,21,6,17,7,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
23,Tigger,,Riverside,12,9,28,2,24,2,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
24,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,8,8,17,5,14,9,20,4,79
25,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,21,2,11,8,9,12,22,2,78
25,Marge_Simpson,,Stormbluff_Isle,,,,,14,10,22,5,20,4,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
25,Superman,,Piken_Square,13,8,18,7,18,7,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
26,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,18,3,21,2,19,1,,,,,,,,,,,,,77
27,Beyond_Justice,,Underworld,,,,,19,6,18,8,18,6,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
28,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,12,5,20,2,18,4,,,,,,,,,,,,,,,71
29,Nite_Hawk,,Kaineng,12,9,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,13,9,66
