1,Starman,Blackgate,3,3,5,4,5,3,4,2,6,4,10,1,2,5,12,1,2,6,,,7,2,,,56
2,Minnie_Mouse,Ferguson's_Crossing,,,5,4,8,1,3,3,8,2,2,8,9,1,3,5,5,3,,,4,4,,,47
3,Super_Jo,Blackgate,4,2,6,3,7,2,3,3,5,5,5,5,4,3,2,6,1,7,2,3,7,2,,,46
4,Goofy,Drakkar_Lake,2,4,10,1,5,3,4,2,5,5,9,2,5,2,4,4,,,,,,,,,44
5,Bob_the_Dog,Yak's_Bend,7,1,9,2,3,4,3,3,1,8,4,6,,,10,2,2,6,,,4,4,,,43
6,Spider_Man,Eredon_Terrace,2,4,1,6,3,4,7,1,7,3,6,4,4,3,4,4,,,3,2,1,6,,,38
7,Garfield,Ehmry_Bay,,,6,3,3,4,4,2,4,6,4,6,3,4,12,1,,,,,,,,,36
7,Yogi_Bear,Far_Shiverpeaks,3,3,,,,,1,5,9,1,5,5,2,5,3,5,1,7,4,1,8,1,,,36
8,Road_Runner,Elona_Reach,1,5,5,4,5,3,4,2,3,7,10,1,3,4,2,6,,,,,,,,,33
9,Louie_Duck,Fort_Ranik,,,,,,,,,1,8,3,7,3,4,3,5,13,1,3,2,4,4,,,30
10,Huey_Duck,Fissure_of_Woe,,,,,,,,,4,6,5,5,3,4,3,5,7,2,2,3,4,4,,,28
11,Oliver_Queen,Blackgate,1,5,4,5,5,3,,,3,7,5,5,1,6,3,5,,,,,,,,,22
12,Nightwing,Blackgate,3,3,4,5,,,2,4,4,6,7,3,1,6,,,,,,,,,,,21
13,Dewey_Duck,Fort_Aspenwood,,,,,,,,,4,6,2,8,1,6,7,3,3,5,,,,,,,17
14,Tasmanian_Devil,Gunnar's_Hold,,,,,,,,,,,,,,,,,4,4,4,1,3,5,,,11
15,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,,,3,2,5,3,,,8
