1,Barbara_Gordon,,Ruins_of_Surmia,15,8,16,11,30,1,21,6,17,4,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121
2,Eric_Cartman,,Sanctum_of_Rall,8,13,21,7,23,4,27,2,16,5,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119
3,Wonder_Woman,,Underworld,18,7,18,9,30,1,11,15,19,2,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
4,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,7,2,14,1,13,1,27,1,10,2,18,1,23,1,,,,,,,,,,,,,,,,,,,,,,,112
5,Batgirl,,Ruins_of_Surmia,23,3,23,5,9,17,16,11,17,4,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
6,Daffy_Duck,,Ruins_of_Surmia,11,12,28,1,13,14,21,6,14,7,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
7,Wally_West,,Underworld,12,11,23,5,9,17,13,14,22,1,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
8,Bob_the_Dog,,Yak's_Bend,12,11,17,10,13,14,25,3,16,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
8,Vic_Sage,,Underworld,8,13,11,15,20,7,15,12,15,6,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
9,Elmer_Fudd,,Sea_of_Sorrows,15,8,13,13,16,11,14,13,19,2,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
10,Tim_Drake,,Underworld,13,10,22,6,13,14,16,11,15,6,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
11,Blue_Beetle,,Ruins_of_Surmia,25,2,9,17,21,6,11,15,12,9,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
12,Shiny!,,Anvil_Rock,,,,,,,,,,,,,11,1,14,1,7,2,15,2,14,1,16,2,12,4,,,,,,,,,,,,,,,,,,,,,,,89
13,Legion,,Yak's_Bend,21,5,19,8,24,3,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
14,Kvothe,,Yak's_Bend,21,5,24,4,18,9,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
15,The_Joker,,Blackgate,27,1,15,12,7,19,19,8,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
16,We_Are_Bob,,Yak's_Bend,12,11,26,2,12,15,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
17,Tigger,,Riverside,19,6,18,9,15,12,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
18,Stitch!,,Ring_of_Fire,18,7,18,9,16,11,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
19,Riker,,Yak's_Bend,22,4,10,16,22,5,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
20,Donald_Duck,,Kodash,14,9,19,8,11,16,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
21,Beyond_Justice,,Underworld,,,,,26,2,17,10,13,8,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
22,Batman,,Tarnished_Coast,,,,,17,10,10,16,19,2,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
23,Superman,,Piken_Square,7,14,25,3,14,13,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
24,Marge_Simpson,,Stormbluff_Isle,,,,,19,8,7,18,18,3,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
25,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,16,2,13,4,15,5,13,1,,,,,,,,,,,,,,,,,57
26,Fred_Flintstone,,Maguuma,6,15,12,14,14,13,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
26,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,19,4,12,2,,,,,,,,,,,,,,,,,56
27,Khan,,Yak's_Bend,6,15,19,8,19,8,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
28,Homer,,Yak's_Bend,12,11,17,10,13,14,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
29,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,7,5,17,3,13,6,12,2,,,,,,,,,,,,,,,,,49
30,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,17,4,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
31,Chip_'n'_Dale,,Vabbi,,,,,,,,,13,8,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
32,Nite_Hawk,,Kaineng,19,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
33,Bart_Simpson,,Yak's_Bend,,,,,,,,,15,6,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
34,Pink_Panther,,Miller's_Sound,18,7,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
35,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,14,3,19,2,,,,,,,,,,,,,,,,,,,,,33
36,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,10,3,,,,,,,,,,,,,,,,,32
37,The_Hulk,,Seafarer's_Rest,,,,,17,10,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
38,Hoohoo_Heehee,,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,9,4,,,,,,,,,,,,,,,,,29
39,Janie's_Got_a_Gun,,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,6,6,,,,,,,,,,,,,,,,,27
40,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,9,7,4,7,,,,,,,,,,,,,,,,,26
