1,Sylvester,Henge_of_Denravi,19,11,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,41,4,62,1,165
2,Tasmanian_Devil,Gunnar's_Hold,20,10,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,42,3,46,5,162
2,We_Are_Bob,Yak's_Bend,25,6,51,1,25,9,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,162
3,Mario,Gate_of_Madness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,25,8,62,1,57,2,159
4,Homer,Yak's_Bend,26,5,35,2,25,9,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,7,147
4,Legion,Yak's_Bend,33,2,28,6,18,12,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8,147
5,Daffy_Duck,Ruins_of_Surmia,23,8,28,6,14,14,38,2,37,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144
6,Donald_Duck,Kodash,27,4,22,11,33,3,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,10,141
7,Barney_Rubble,Gandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,25,8,52,2,52,3,137
8,Eric_Cartman,Sanctum_of_Rall,18,12,21,12,28,7,21,10,35,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129
8,Kvothe,Yak's_Bend,26,5,22,11,31,4,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,129
9,Elmer_Fudd,Sea_of_Sorrows,19,11,31,3,29,6,28,6,15,8,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
10,Riker,Yak's_Bend,18,12,31,3,28,7,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,123
11,Fred_Flintstone,Maguuma,24,7,30,4,13,15,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,10,120
12,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,20,1,35,1,25,8,23,12,119
12,Khan,Yak's_Bend,30,3,26,8,17,13,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6,119
13,Tigger,Riverside,22,9,29,5,45,1,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
14,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,16,3,,,6,4,2,3,19,1,20,1,29,4,,,,,110
15,Stitch!,Ring_of_Fire,24,7,29,5,17,13,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
16,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,17,2,27,6,26,7,27,10,100
17,Marge_Simpson,Stormbluff_Isle,,,,,20,11,41,1,29,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
18,Batman,Tarnished_Coast,,,,,37,2,18,12,28,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
19,Superman,Piken_Square,17,13,25,9,24,10,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
20,Nite_Hawk,Kaineng,17,13,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6,80
20,Nite_Owl,Jade_Sea,23,8,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,80
21,Beyond_Justice,Underworld,,,,,26,8,28,6,14,9,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
22,Bart,Jade_Quarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5,28,9,63
23,Pink_Panther,Miller's_Sound,36,1,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
24,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,8,5,15,3,28,5,,,,,57
25,Maggie_Simpson,Sorrow's_Furnace,,,,,29,6,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
25,The_Hulk,Seafarer's_Rest,,,,,30,5,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
26,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6,27,10,54
27,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,14,4,9,1,5,5,,,,,,,,,,,,,49
28,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,30,3,,,,,47
29,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,20,1,5,3,6,4,,,,,,,,,,,,,46
30,Wolverine,Dzagonur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,13,5,2,5,5,5,3,2,8,5,,,,,,,,,44
31,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,13,5,2,5,12,1,,,,,,,,,,,,,43
32,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,6,9,5,26,7,,,,,41
33,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,25,8,,,,,39
34,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,16,3,7,2,11,2,,,,,,,,,,,,,38
35,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,6,9,5,3,12,1,,,,,,,,,,,,,37
35,Piglet,Whiteside_Ridge,,,,,,,,,33,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
36,Pepé_Le_Pew,Vizunah_Square,,,,,,,,,26,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
37,Bart_Simpson,Yak's_Bend,,,,,,,,,29,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
38,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,10,7,4,4,8,3,,,,,,,,,,,,,27
38,Janies_Gotta_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,12,6,,,,,,,,,,,,,,,,,27
39,Chip_'n'_Dale,Vabbi,,,,,,,,,24,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
40,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,18,2,,,,,,,,,,,,,,,,,24
41,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,10,7,,,,,,,,,,,,,,,,,17
41,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,15,3,,,,,,,,,17
42,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,8,8,,,,,,,,,,,,,,,,,12
43,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,4,,,,,,,,,11
