1,Tim_Drake,,Underworld,13,11,28,2,24,2,20,5,22,5,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121
2,Wonder_Woman,,Underworld,9,14,23,4,27,1,18,7,26,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116
3,Daffy_Duck,,Ruins_of_Surmia,19,6,9,12,20,5,27,1,24,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
4,Elmer_Fudd,,Sea_of_Sorrows,19,6,28,2,20,5,15,9,17,8,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
5,Bob_the_Dog,,Yak's_Bend,20,5,16,8,21,4,14,10,23,4,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
6,Vic_Sage,,Underworld,10,13,5,15,18,7,22,3,21,6,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
7,Barbara_Gordon,,Ruins_of_Surmia,16,8,9,12,19,6,14,10,25,2,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
8,Batgirl,,Ruins_of_Surmia,22,3,8,13,10,12,19,6,21,6,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
8,Eric_Cartman,,Sanctum_of_Rall,22,3,10,11,16,8,17,8,23,4,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
9,Blue_Beetle,,Ruins_of_Surmia,16,8,13,10,13,11,15,9,17,8,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
10,Wally_West,,Underworld,13,11,16,8,14,10,8,13,18,7,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
11,Marge_Simpson,,Stormbluff_Isle,,,,,18,7,18,7,21,6,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
12,Superman,,Piken_Square,15,9,24,3,23,3,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
13,Fred_Flintstone,,Maguuma,32,1,13,10,19,6,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
14,We_Are_Bob,,Yak's_Bend,24,2,9,12,21,4,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
15,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,19,1,12,1,19,1,17,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,74
16,Tigger,,Riverside,15,9,17,7,19,6,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
17,Donald_Duck,,Kodash,14,10,24,3,14,10,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
18,The_Joker,,Blackgate,13,11,13,10,16,8,15,9,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
19,Stitch!,,Ring_of_Fire,18,7,18,6,15,9,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
20,Beyond_Justice,,Underworld,,,,,14,10,19,6,15,9,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
20,Homer,,Yak's_Bend,19,6,15,9,15,9,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
21,Khan,,Yak's_Bend,9,14,17,7,10,12,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
21,Riker,,Yak's_Bend,11,12,15,9,20,5,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
22,Legion,,Yak's_Bend,13,11,15,9,19,6,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
23,Kvothe,,Yak's_Bend,21,4,6,14,10,12,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
24,Pink_Panther,,Miller's_Sound,20,5,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
25,Shiny!,,Anvil_Rock,,,,,,,,,,,,,13,2,12,1,16,2,11,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,53
26,Batman,,Tarnished_Coast,,,,,10,12,14,10,14,10,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
27,The_Hulk,,Seafarer's_Rest,,,,,27,1,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
28,Nite_Hawk,,Kaineng,15,9,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
29,Piglet,,Whiteside_Ridge,,,,,,,,,18,7,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
30,Chip_'n'_Dale,,Vabbi,,,,,,,,,13,11,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
31,Sylvester,,Henge_of_Denravi,13,11,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
