1,Goofy,Drakkar_Lake,2,5,4,4,7,2,3,1,8,2,,,8,2,12,1,3,2,4,2,8,1,1,5,60
2,Nightwing,Blackgate,,,,,4,5,3,1,3,4,8,1,9,1,11,2,2,3,2,3,,,4,4,46
3,Lightning_Bug,Arborstone,4,3,7,2,9,1,2,2,7,3,8,1,,,,,,,,,,,,,37
4,Daisy_Duck,Dragonbrand,1,6,2,5,1,6,1,3,9,1,1,4,3,4,4,4,4,1,5,1,,,,,31
5,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,4,3,5,3,4,1,4,2,7,2,4,4,28
6,Cry_of_Frustration,Augury_Rock,7,1,,,5,4,,,7,3,2,3,,,,,,,,,,,,,21
7,Quaggan,Crystal_Desert,4,3,,,6,3,2,2,,,3,2,,,,,,,,,,,,,15
8,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,4,5,9,1,13
9,Janie's_Got_a_Gun,Desolation,4,3,7,2,,,,,,,,,,,,,,,,,,,,,11
9,Oh_So_Cute,Blacktide,2,5,9,1,,,,,,,,,,,,,,,,,,,,,11
10,All_Action_Hero,Blackgate,6,2,4,4,,,,,,,,,,,,,,,,,,,,,10
10,Hoohoo_Heehee,Darkhaven,4,3,6,3,,,,,,,,,,,,,,,,,,,,,10
11,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,2,6,6,2,8
12,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,6,3,,,6
12,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,5,4,1,5,6
12,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,,,,,6,2,6
13,E'telekeli,Borlis_Pass,3,4,2,5,,,,,,,,,,,,,,,,,,,,,5
13,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,5,3,5
