1,Goofy,Drakkar_Lake,6,2,9,1,,,3,2,5,2,9,1,4,1,15,1,5,3,1,4,5,3,1,4,63
2,Nightwing,Blackgate,2,5,,,4,1,5,1,7,1,4,2,,,1,6,1,6,2,3,8,1,,,34
3,Daisy_Duck,Dragonbrand,8,1,6,2,1,3,3,2,2,4,9,1,1,2,,,,,,,,,,,30
4,Bob_the_Dog,Yak's_Bend,,,,,,,2,3,3,3,2,3,1,2,6,2,6,2,,,4,4,3,3,27
5,Starman,Blackgate,,,,,,,,,,,,,,,3,4,7,1,1,4,8,1,5,1,24
6,Super_Jo,Blackgate,,,,,,,,,,,,,,,1,6,3,5,4,1,8,1,4,2,20
7,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,2,5,4,4,3,2,7,2,3,3,19
8,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,4,3,3,5,,,4,4,4,2,15
8,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,4,3,4,4,2,3,2,5,3,3,15
9,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,6,2,3,2,4,4,,,13
10,Lightning_Bug,Arborstone,5,3,3,4,2,2,,,,,,,,,,,,,,,,,,,10
11,Cry_of_Frustration,Augury_Rock,,,5,3,4,1,,,,,,,,,,,,,,,,,,,9
12,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,4,2,4
13,Quaggan,Crystal_Desert,3,4,,,,,,,,,,,,,,,,,,,,,,,3
14,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,1,4,1
