1,Yogi_Bear,Far_Shiverpeaks,,,10,1,7,1,5,2,7,3,12,1,7,2,2,5,10,1,3,5,10,2,1,6,74
2,Dewey_Duck,Fort_Aspenwood,6,4,7,2,,,,,5,4,1,6,6,3,6,1,9,2,9,1,1,9,7,1,57
3,Bob_the_Dog,Yak's_Bend,4,5,4,3,2,6,2,5,8,2,9,2,8,1,4,3,2,6,4,4,7,4,2,5,56
4,Louie_Duck,Fort_Ranik,,,7,2,6,2,2,5,7,3,5,4,8,1,5,2,1,7,4,4,5,6,4,3,54
5,Starman,Blackgate,6,4,2,4,5,3,4,3,11,1,4,5,5,4,,,7,4,5,3,3,7,,,52
6,Huey_Duck,Fissure_of_Woe,3,6,,,5,3,1,6,7,3,5,4,5,4,4,3,5,5,8,2,8,3,,,51
6,Spider_Man,Eredon_Terrace,6,4,,,3,5,3,4,3,5,6,3,6,3,3,4,8,3,3,5,5,6,5,2,51
7,Super_Jo,Blackgate,,,1,5,5,3,3,4,3,5,4,5,5,4,6,1,5,5,3,5,2,8,1,6,38
8,Sylvester,Henge_of_Denravi,,,,,,,,,1,6,5,4,,,3,4,8,3,4,4,6,5,3,4,30
9,Khan,Yak's_Bend,,,,,,,,,,,,,,,,,2,6,9,1,11,1,4,3,26
10,Goofy,Drakkar_Lake,8,2,4,3,6,2,5,2,,,,,,,,,,,,,,,,,23
11,Garfield,Ehmry_Bay,7,3,10,1,2,6,3,4,,,,,,,,,,,,,,,,,22
11,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,5,5,5,3,8,3,4,3,22
12,Nightwing,Blackgate,10,1,1,5,2,6,6,1,,,,,,,,,,,,,,,,,19
13,Road_Runner,Elona_Reach,2,7,4,3,4,4,4,3,,,,,,,,,,,,,,,,,14
14,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,1,7,8,2,3,7,1,6,13
