1,Bob_the_Dog,,Yak's_Bend,8,15,25,2,21,3,18,10,15,7,22,5,,,,,,,,,,,,,,,,,,,,,,,13,2,13,5,20,2,4,4,,,,,,,159
2,biot.4721,&reg;,Gandara,51,1,8,17,4,14,51,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
3,Daffy_Duck,,Ruins_of_Surmia,26,3,16,10,16,7,16,12,14,8,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
4,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,15,1,13,1,13,2,17,2,13,2,24,1,22,1,,,,,,,,,,,,,,,,,,,,,,,117
5,Wonder_Woman,,Underworld,14,9,24,3,26,1,20,8,9,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
6,Shiny!,,Anvil_Rock,,,,,,,,,,,,,10,2,8,2,18,1,24,1,28,1,16,2,9,4,,,,,,,,,,,,,,,,,,,,,,,113
7,Vic_Sage,,Underworld,10,13,22,5,21,3,16,12,18,4,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
8,Wally_West,,Underworld,17,6,10,16,14,8,17,11,19,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
9,Batgirl,,Ruins_of_Surmia,27,2,17,9,14,8,18,10,18,4,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
9,Blue_Beetle,,Ruins_of_Surmia,9,14,23,4,23,2,15,13,15,7,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
10,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,18,2,15,2,20,1,7,7,19,3,,,,,,,,,94
11,Elmer_Fudd,,Sea_of_Sorrows,11,12,17,9,5,13,25,5,20,2,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
12,Eric_Cartman,,Sanctum_of_Rall,6,16,14,12,26,1,20,8,6,11,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
13,Beyond_Justice,,Underworld,,,,,20,4,16,12,17,5,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
14,The_Joker,,Blackgate,12,11,8,17,11,10,34,2,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
15,Barbara_Gordon,,Ruins_of_Surmia,17,6,18,8,10,11,18,10,11,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
15,Batman,,Tarnished_Coast,,,,,21,3,20,8,18,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
16,Tim_Drake,,Underworld,18,5,20,7,14,8,14,14,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
17,Stitch!,,Ring_of_Fire,12,11,24,3,21,3,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
18,Kvothe,,Yak's_Bend,18,5,16,10,19,5,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
19,We_Are_Bob,,Yak's_Bend,15,8,11,15,23,2,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
20,Khan,,Yak's_Bend,16,7,13,13,17,6,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
21,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,19,2,15,3,14,3,,,,,,,,,,,,,,,67
22,Donald_Duck,,Kodash,16,7,20,7,16,7,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
22,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,13,2,17,3,17,4,,,,,,,,,66
22,Tigger,,Riverside,9,14,22,5,6,12,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
23,Superman,,Piken_Square,6,16,21,6,11,10,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
24,Homer,,Yak's_Bend,13,10,33,1,10,11,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
25,Fred_Flintstone,,Maguuma,16,7,18,8,16,7,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
26,Legion,,Yak's_Bend,16,7,15,11,12,9,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
27,Marge_Simpson,,Stormbluff_Isle,,,,,17,6,16,12,16,6,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
28,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,20,2,7,4,13,5,15,3,,,,,,,,,,,,,,,,,55
29,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,10,3,18,3,16,3,9,8,,,,,,,,,,,,,,,,,53
30,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,31,1,1,6,,,,,,,52
31,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,12,7,7,1,,,,,,,47
32,Riker,,Yak's_Bend,5,17,15,11,14,8,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
33,Janie's_Got_a_Gun,,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,18,2,,,,,,,,,,,,,,,,,41
33,Maggie_Simpson,,Sorrow's_Furnace,,,,,20,4,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
34,Sylvester,,Henge_of_Denravi,19,4,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,39
35,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,10,7,9,4,7,3,,,,,,,,,,,,,38
36,Hoohoo_Heehee,,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,22,1,,,,,,,,,,,,,,,,,37
36,Piglet,,Whiteside_Ridge,,,,,,,,,18,4,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
37,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,16,3,13,5,,,,,,,,,,,,,,,,,36
38,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,9,4,25,1,,,,,,,,,,,,,,,,,,,,,34
39,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,14,6,5,3,,,,,,,32
40,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,20,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
41,Chip_'n'_Dale,,Vabbi,,,,,,,,,14,8,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
41,Road_Runner,,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,12,7,,,,,,,,,28
41,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,10,8,7,1,,,,,,,28
42,Nite_Hawk,,Kaineng,15,8,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
43,Bart_Simpson,,Yak's_Bend,,,,,,,,,6,11,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
43,The_Hulk,,Seafarer's_Rest,,,,,10,11,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
44,Garfield,,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,17,4,,,,,,,,,21
44,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6,7,1,,,,,,,21
44,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,6,2,,,,,,,21
45,Cry_of_Frustration,,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,9,4,,,,,,,,,,,,,,,20
45,Pink_Panther,,Miller's_Sound,12,11,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
46,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,2,5,,,,,,,19
47,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4,5,,,,,,,,,,,,,,,18
