1,Bob_the_Dog,Yak's_Bend,5,3,6,2,4,4,8,1,2,6,6,2,5,3,4,3,4,4,4,2,7,2,,,55
2,Yogi_Bear,Far_Shiverpeaks,4,4,6,2,8,2,5,3,6,3,1,6,7,2,3,4,4,4,5,1,5,4,,,54
3,Starman,Blackgate,3,5,2,4,8,2,5,3,14,1,4,4,7,2,4,3,,,4,2,,,,,51
4,Super_Jo,Blackgate,6,2,4,3,4,4,3,5,3,5,1,6,3,4,8,2,3,5,3,3,6,3,,,44
5,Spider_Man,Eredon_Terrace,1,6,4,3,10,1,2,6,,,6,2,3,4,2,5,2,6,4,2,8,1,,,42
6,Dewey_Duck,Fort_Aspenwood,,,,,3,5,5,3,8,2,4,4,5,3,,,9,1,3,3,1,6,,,38
7,Louie_Duck,Fort_Ranik,,,,,1,6,4,4,1,7,,,2,5,13,1,6,2,4,2,6,3,,,37
8,Goofy,Drakkar_Lake,9,1,7,1,5,3,5,3,1,7,5,3,,,,,,,,,,,,,32
9,Garfield,Ehmry_Bay,4,4,4,3,1,6,7,2,3,5,7,1,,,,,,,,,,,,,26
10,Huey_Duck,Fissure_of_Woe,,,,,1,6,3,5,2,6,,,8,1,1,6,5,3,4,2,1,6,,,25
11,Nightwing,Blackgate,5,3,,,4,4,2,6,4,4,5,3,,,,,,,,,,,,,20
12,Road_Runner,Elona_Reach,5,3,6,2,,,4,4,,,2,5,,,,,,,,,,,,,17
12,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,3,4,,,9,1,1,4,4,5,,,17
13,Khan,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,8,1,,,8
14,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,6,3,,,6
14,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,6,3,,,6
