1,Quaggan,Crystal_Desert,,,4,2,3,2,6,1,7,1,5,1,11,1,4,4,5,2,1,7,5,4,,,51
2,All_Action_Hero,Blackgate,2,2,,,3,2,4,2,3,2,3,3,2,6,4,4,7,1,10,1,7,2,2,5,47
3,Oh_So_Cute,Blacktide,,,,,4,1,6,1,,,,,5,3,6,2,2,4,2,6,9,1,,,34
4,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,5,1,1,7,8,1,5,2,5,4,,,8,1,32
5,Goofy,Drakkar_Lake,,,,,,,,,,,1,5,8,2,5,3,2,4,6,3,3,6,6,2,31
6,E'telekeli,Borlis_Pass,,,3,3,3,2,,,1,3,2,4,2,6,4,4,1,5,7,2,7,2,,,30
7,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,4,2,4,4,2,5,4,3,5,4,6,3,,,25
8,Daisy_Duck,Dragonbrand,,,,,,,,,,,3,3,3,5,5,3,,,7,2,4,5,,,22
9,Darth_Maul,Aurora_Glade,1,3,6,1,,,4,2,3,2,,,,,,,,,,,,,,,14
10,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,3,5,6,3,4,3,13
11,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,7,2,3,4,10
12,Shiny!,Anvil_Rock,4,1,,,,,,,,,,,,,,,,,,,,,,,4
12,Skritt_Forager,Abaddon's_Mouth,4,1,,,,,,,,,,,,,,,,,,,,,,,4
