1,Bob_the_Dog,,Yak's_Bend,10,11,19,8,11,11,10,14,16,9,10,10,,,,,,,,,,,,,,,,,,,,,,,17,3,15,3,13,7,20,3,12,8,26,1,15,9,194
2,Homer,,Yak's_Bend,18,4,25,2,22,3,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,17,8,24,3,140
3,Khan,,Yak's_Bend,11,10,28,1,20,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,19,6,9,12,123
4,Riker,,Yak's_Bend,15,6,19,8,19,5,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,23,3,19,5,122
5,Shiny!,,Anvil_Rock,,,,,,,,,,,,,15,1,21,1,9,2,10,2,20,1,18,1,24,1,,,,,,,,,,,,,,,,,,,,,,,117
6,Elmer_Fudd,,Sea_of_Sorrows,13,8,12,12,23,2,23,3,22,4,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
7,Blue_Beetle,,Ruins_of_Surmia,18,4,19,8,23,2,15,10,15,10,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
8,Vic_Sage,,Underworld,14,7,17,10,26,1,28,1,15,10,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
9,Barbara_Gordon,,Ruins_of_Surmia,10,11,22,5,18,6,22,4,20,6,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
10,We_Are_Bob,,Yak's_Bend,15,6,21,6,14,8,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,23,4,110
11,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,12,2,19,2,21,1,17,1,14,2,9,2,14,5,,,,,,,,,,,,,,,,,,,,,,,106
12,Eric_Cartman,,Sanctum_of_Rall,27,1,17,10,12,10,12,12,17,8,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
13,Donald_Duck,,Kodash,13,8,23,4,10,12,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,25,2,104
14,Daffy_Duck,,Ruins_of_Surmia,13,8,11,13,9,13,25,2,26,1,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
15,Wally_West,,Underworld,13,8,18,9,19,5,14,11,21,5,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
16,Batgirl,,Ruins_of_Surmia,26,2,20,7,14,8,15,10,11,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
17,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,19,4,12,8,18,7,28,1,94
18,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,14,6,19,4,24,1,21,4,,,93
19,Sylvester,,Henge_of_Denravi,10,11,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,15,6,15,9,17,7,92
19,Tim_Drake,,Underworld,11,10,24,3,19,5,17,8,7,13,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
20,Legion,,Yak's_Bend,8,12,21,6,19,5,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,18,6,91
20,The_Joker,,Blackgate,20,3,19,8,12,10,21,5,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
21,Wonder_Woman,,Underworld,13,8,7,16,20,4,14,11,16,9,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
22,Fred_Flintstone,,Maguuma,14,7,15,11,15,7,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,17,7,84
22,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,8,9,23,2,15,6,23,3,,,84
23,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,18,5,20,3,20,5,12,11,82
23,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,12,6,12,4,19,2,7,5,14,6,,,,,,,,,82
24,Kvothe,,Yak's_Bend,8,12,11,13,19,5,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,18,6,79
25,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,21,1,18,1,26,1,,,,,,,,,78
26,Beyond_Justice,,Underworld,,,,,14,8,16,9,25,2,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
27,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,19,4,24,1,16,5,,,,,75
27,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,21,3,17,6,19,4,,,,,75
28,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,10,8,15,6,17,8,16,8,70
29,Nite_Hawk,,Kaineng,8,12,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,15,9,66
30,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,18,1,22,2,12,4,,,,,,,,,,,,,,,64
31,Tigger,,Riverside,12,9,10,14,23,2,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
