1,Quaggan,Crystal_Desert,4,1,,,5,1,8,1,3,3,3,5,4,3,7,2,4,4,10,1,1,4,,,49
2,E'telekeli,Borlis_Pass,3,2,,,4,2,3,3,1,5,10,1,4,3,10,1,,,9,2,4,1,,,48
3,All_Action_Hero,Blackgate,,,3,3,,,4,2,6,2,3,5,2,4,5,4,10,1,4,5,1,4,,,38
4,Daisy_Duck,Dragonbrand,,,,,,,,,6,2,5,3,2,4,3,6,6,2,4,5,3,2,4,1,33
4,Oh_So_Cute,Blacktide,,,4,2,3,3,2,4,2,4,4,4,5,2,1,7,4,4,7,3,1,4,,,33
5,Goofy,Drakkar_Lake,,,,,,,3,3,3,3,8,2,4,3,3,6,1,6,7,3,1,4,,,30
6,Janie's_Got_a_Gun,Desolation,,,,,,,,,9,1,5,3,,,6,3,,,4,5,,,,,24
7,Hoohoo_Heehee,Darkhaven,,,,,,,,,2,4,,,6,1,3,6,5,3,1,7,2,3,,,19
8,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,3,6,3,5,3,6,4,1,3,2,16
9,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,4,5,3,5,5,4,,,,,12
10,Darth_Maul,Aurora_Glade,4,1,5,1,,,,,,,,,,,,,,,,,,,,,9
