1,Bob_the_Dog,,Yak's_Bend,19,6,26,2,13,10,16,9,9,9,23,2,,,,,,,,,,,,,,,,,,,,,,,13,4,22,1,16,5,2,7,,,,,,,159
2,Shiny!,,Anvil_Rock,,,,,,,,,,,,,25,1,28,1,21,1,15,2,15,1,13,1,13,4,,,,,,,,,,,,,,,,,,,,,,,130
3,Wonder_Woman,,Underworld,23,3,15,9,17,6,22,6,14,7,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118
4,Elmer_Fudd,,Sea_of_Sorrows,18,7,21,5,14,9,27,3,14,7,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
5,Barbara_Gordon,,Ruins_of_Surmia,15,10,18,7,17,6,20,7,16,5,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
6,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,15,6,20,1,19,2,16,6,18,4,,,,,,,,,106
7,Vic_Sage,,Underworld,24,2,23,3,13,10,15,10,20,2,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
8,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,17,2,14,2,13,2,20,1,9,2,12,2,18,2,,,,,,,,,,,,,,,,,,,,,,,103
9,Wally_West,,Underworld,11,12,19,6,18,5,28,2,9,9,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
10,Blue_Beetle,,Ruins_of_Surmia,11,12,22,4,12,11,24,5,14,7,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
11,Batgirl,,Ruins_of_Surmia,20,5,15,9,16,7,14,11,19,3,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
11,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,25,1,25,1,22,1,18,3,,,,,,,,,,,,,,,,,90
12,Eric_Cartman,,Sanctum_of_Rall,15,10,15,9,18,5,16,9,13,8,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
12,Tim_Drake,,Underworld,16,9,18,7,16,7,9,16,18,4,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
13,The_Joker,,Blackgate,12,11,11,13,12,11,29,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
14,Stitch!,,Ring_of_Fire,15,10,26,2,17,6,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
15,Daffy_Duck,,Ruins_of_Surmia,19,6,9,15,8,13,10,15,13,8,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,Donald_Duck,,Kodash,17,8,17,8,14,9,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,Legion,,Yak's_Bend,16,9,17,8,12,11,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,Tigger,,Riverside,15,10,12,12,15,8,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,We_Are_Bob,,Yak's_Bend,22,4,21,5,15,8,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
16,Homer,,Yak's_Bend,16,9,13,11,20,3,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
17,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,20,1,16,3,15,3,,,,,,,,,,,,,66
17,Khan,,Yak's_Bend,24,2,10,14,18,5,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
18,Kvothe,,Yak's_Bend,12,11,18,7,24,1,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
19,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,20,2,12,7,7,5,,,,,,,,,,,,,,,58
20,Marge_Simpson,,Stormbluff_Isle,,,,,17,6,12,13,20,2,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
21,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,13,4,6,5,20,2,17,4,,,,,,,,,,,,,,,,,56
21,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,25,1,10,9,15,6,,,,,,,,,56
22,Fred_Flintstone,,Maguuma,7,13,12,12,18,5,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
23,Beyond_Justice,,Underworld,,,,,17,6,13,12,14,7,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
24,Superman,,Piken_Square,15,10,13,11,14,9,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
25,Batman,,Tarnished_Coast,,,,,11,12,6,18,20,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
26,Riker,,Yak's_Bend,12,11,3,16,21,2,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
27,Sylvester,,Henge_of_Denravi,17,8,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,46
28,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,20,2,15,6,,,,,,,,,,,,,,,,,44
28,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,22,2,3,6,,,,,,,44
