1,biot.4721,Gandara,,,,,,,6,4,7,1,10,1,10,1,1,8,,,1,6,4,5,15,1,54
1,Goofy,Drakkar_Lake,2,4,3,4,6,1,10,1,2,4,1,5,5,2,7,3,7,3,10,1,1,7,,,54
2,Bob_the_Dog,Yak's_Bend,,,,,,,4,5,2,4,4,4,,,9,1,12,1,3,5,6,3,2,3,42
3,Nightwing,Blackgate,7,1,2,5,3,3,8,2,3,3,6,3,3,3,,,2,6,3,5,,,,,37
4,Daisy_Duck,Dragonbrand,4,2,7,1,5,2,7,3,6,2,7,2,,,,,,,,,,,,,36
5,Starman,Blackgate,,,,,,,,,,,,,,,8,2,7,3,5,3,10,1,,,30
6,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,4,6,8,2,7,2,6,3,2,3,27
7,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,5,5,4,5,4,4,5,4,,,18
7,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,2,7,7,3,3,5,3,6,3,2,18
8,Lightning_Bug,Arborstone,4,2,7,1,6,1,,,,,,,,,,,,,,,,,,,17
8,Super_Jo,Blackgate,,,,,,,,,,,,,,,2,7,5,4,3,5,7,2,,,17
9,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,6,4,1,7,5,3,3,6,,,15
10,Quaggan,Crystal_Desert,3,3,5,2,6,1,,,,,,,,,,,,,,,,,,,14
11,Cry_of_Frustration,Augury_Rock,4,2,4,3,3,3,,,,,,,,,,,,,,,,,,,11
