1,Bob_the_Dog,Yak's_Bend,,,,,6,1,10,1,2,3,5,2,5,3,1,5,5,4,5,3,4,4,6,2,49
2,Goofy,Drakkar_Lake,,,1,1,6,1,2,3,3,2,4,3,8,1,6,1,4,5,3,4,5,3,1,5,43
3,Nightwing,Blackgate,,,1,1,3,3,6,2,2,3,,,3,5,4,3,11,1,7,2,2,6,,,39
4,Road_Runner,Elona_Reach,,,,,,,,,,,,,4,4,6,1,1,7,5,3,7,2,8,1,31
4,Super_Jo,Blackgate,,,,,,,,,,,,,4,4,5,2,8,2,9,1,1,7,4,4,31
5,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,7,2,2,4,6,3,5,3,7,2,,,27
6,Daisy_Duck,Dragonbrand,,,1,1,4,2,,,8,1,7,1,,,,,,,,,,,,,20
7,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,7,2,,,1,7,7,2,3,5,1,5,19
8,Starman,Blackgate,,,,,,,,,,,,,1,6,5,2,2,6,,,7,2,,,15
9,Garfield,Ehmry_Bay,,,,,,,,,,,,,3,5,4,3,,,3,4,1,7,,,11
10,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,8,1,1,5,9
11,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,3,5,5,3,8
11,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,2,6,6,2,8
12,Quaggan,Crystal_Desert,3,1,,,,,,,,,,,,,,,,,,,,,,,3
13,Cry_of_Frustration,Augury_Rock,2,2,,,,,,,,,,,,,,,,,,,,,,,2
13,Lightning_Bug,Arborstone,2,2,,,,,,,,,,,,,,,,,,,,,,,2
