1,biot.4721,&reg;,Gandara,15,10,25,1,24,3,27,2,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
2,Wonder_Woman,,Underworld,29,1,17,6,22,5,25,3,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
3,Daffy_Duck,,Ruins_of_Surmia,15,10,16,7,23,4,14,10,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
3,Eric_Cartman,,Sanctum_of_Rall,24,3,17,6,21,6,19,6,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
4,We_Are_Bob,,Yak's_Bend,19,6,23,2,16,11,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
5,Elmer_Fudd,,Sea_of_Sorrows,18,7,23,2,21,6,15,9,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
6,Bob_the_Dog,,Yak's_Bend,11,14,15,8,21,6,25,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
7,Fred_Flintstone,,Maguuma,27,2,22,3,15,12,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
8,Tim_Drake,,Underworld,13,12,13,10,22,5,22,4,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
9,Blue_Beetle,,Ruins_of_Surmia,19,6,14,9,20,7,17,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
10,Barbara_Gordon,,Ruins_of_Surmia,10,15,17,6,19,8,16,8,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
11,Superman,,Piken_Square,14,11,10,12,30,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
12,The_Joker,,Blackgate,16,9,13,10,23,4,16,8,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
12,Tigger,,Riverside,20,5,22,3,14,13,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
13,Donald_Duck,,Kodash,21,4,14,9,17,10,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
14,Vic_Sage,,Underworld,5,18,14,9,19,8,17,7,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
15,Batgirl,,Ruins_of_Surmia,6,17,18,5,11,15,27,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
16,Legion,,Yak's_Bend,12,13,18,5,14,13,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
17,Stitch!,,Ring_of_Fire,21,4,19,4,10,16,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
17,Wally_West,,Underworld,12,13,7,14,20,7,15,9,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
18,Kvothe,,Yak's_Bend,16,9,10,12,18,9,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
19,Riker,,Yak's_Bend,13,12,12,11,12,14,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
20,Khan,,Yak's_Bend,17,8,9,13,15,12,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
21,Homer,,Yak's_Bend,7,16,15,8,7,17,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
22,Batman,,Tarnished_Coast,,,,,27,2,8,14,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
23,Beyond_Justice,,Underworld,,,,,16,11,22,4,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
24,The_Hulk,,Seafarer's_Rest,,,,,20,7,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
25,Marge_Simpson,,Stormbluff_Isle,,,,,15,12,13,11,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
26,Sylvester,,Henge_of_Denravi,18,7,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
27,Maggie_Simpson,,Sorrow's_Furnace,,,,,12,14,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
28,Nite_Hawk,,Kaineng,7,16,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
29,Pink_Panther,,Miller's_Sound,11,14,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
30,Chip_'n'_Dale,,Vabbi,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
30,Piglet,,Whiteside_Ridge,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
31,Bart_Simpson,,Yak's_Bend,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
31,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
32,Homer_Simpson,,Northern_Shiverpeaks,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
