1,Nightwing,Blackgate,1,2,5,3,6,4,4,1,2,2,6,3,3,3,7,1,6,3,6,2,2,5,4,1,52
2,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,9,1,11,1,7,1,,,7,1,1,6,,,35
2,Goofy,Drakkar_Lake,,,,,4,5,2,3,3,1,8,2,6,2,1,3,4,4,2,5,5,2,,,35
3,Quaggan,Crystal_Desert,1,2,7,1,13,1,2,3,,,,,,,,,,,,,,,,,23
4,Daisy_Duck,Dragonbrand,,,,,9,3,,,2,2,1,4,3,3,4,2,,,,,,,,,19
4,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,7,2,3,4,5,2,4,1,19
5,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,4,4,4,3,4,3,4,1,16
5,Starman,Blackgate,,,,,,,,,,,,,,,,,9,1,4,3,2,5,1,4,16
6,Cry_of_Frustration,Augury_Rock,,,,,12,2,3,2,,,,,,,,,,,,,,,,,15
7,Lightning_Bug,Arborstone,4,1,6,2,2,6,2,3,,,,,,,,,,,,,,,,,14
8,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,1,5,3,4,6,1,3,2,13
9,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,4,4,2,5,3,4,3,2,12
10,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,2,5,4,3,2,3,8
