1,Barbara_Gordon,,Ruins_of_Surmia,21,3,17,7,19,4,17,8,16,4,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
1,Vic_Sage,,Underworld,20,4,19,5,12,10,18,7,20,1,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,11,2,20,1,15,1,15,1,11,2,20,1,19,3,,,,,,,,,,,,,,,,,,,,,,,111
3,Elmer_Fudd,,Sea_of_Sorrows,14,9,19,5,19,4,25,4,20,1,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
4,Shiny!,,Anvil_Rock,,,,,,,,,,,,,13,1,17,2,10,2,15,1,23,1,17,2,12,5,,,,,,,,,,,,,,,,,,,,,,,107
5,The_Joker,,Blackgate,13,10,27,1,29,1,23,5,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
6,Blue_Beetle,,Ruins_of_Surmia,13,10,21,3,16,7,15,10,19,2,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
7,Bob_the_Dog,,Yak's_Bend,13,10,14,10,14,8,2,14,16,4,16,9,,,,,,,,,,,,,,,,,,,,,,,15,3,9,7,,,,,,,,,,,99
7,Tim_Drake,,Underworld,16,7,14,10,10,12,11,13,20,1,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
8,Batgirl,,Ruins_of_Surmia,14,9,12,12,9,13,16,9,17,3,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
8,Wally_West,,Underworld,15,8,15,9,16,7,12,12,20,1,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
9,Daffy_Duck,,Ruins_of_Surmia,14,9,15,9,16,7,15,10,13,6,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
10,Wonder_Woman,,Underworld,13,10,14,10,14,8,19,6,16,4,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
11,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,27,2,16,3,22,2,13,3,,,,,,,,,,,87
12,Fred_Flintstone,,Maguuma,15,8,20,4,21,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
13,Eric_Cartman,,Sanctum_of_Rall,10,11,17,7,8,14,19,6,8,9,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
14,Homer,,Yak's_Bend,25,1,22,2,18,5,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
15,Batman,,Tarnished_Coast,,,,,16,7,15,10,10,8,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
16,Marge_Simpson,,Stormbluff_Isle,,,,,17,6,23,5,15,5,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
16,Superman,,Piken_Square,18,6,13,11,9,13,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
17,Stitch!,,Ring_of_Fire,10,11,13,11,20,3,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
18,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,19,3,20,1,15,3,,,,,,,,,,,,,63
19,Beyond_Justice,,Underworld,,,,,16,7,17,8,16,4,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
19,Khan,,Yak's_Bend,19,5,18,6,11,11,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
20,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,23,1,17,1,7,7,14,7,,,,,,,,,,,,,,,,,61
21,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,17,2,29,1,,,,,,,,,,,,,,,,,60
22,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,17,4,16,2,14,4,12,8,,,,,,,,,,,,,,,,,59
23,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,8,6,17,4,19,2,,,,,,,,,,,,,,,58
23,Riker,,Yak's_Bend,10,11,15,9,6,15,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
23,Tigger,,Riverside,19,5,17,7,11,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
23,We_Are_Bob,,Yak's_Bend,13,10,16,8,18,5,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
24,Donald_Duck,,Kodash,9,12,11,13,18,5,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
25,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,24,1,16,2,,,,,,,,,,,55
26,Kvothe,,Yak's_Bend,14,9,13,11,16,7,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
27,Legion,,Yak's_Bend,5,13,11,13,13,9,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
28,Pink_Panther,,Miller's_Sound,24,2,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
29,Chip_'n'_Dale,,Vabbi,,,,,,,,,20,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
30,Sylvester,,Henge_of_Denravi,16,7,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
31,Maggie_Simpson,,Sorrow's_Furnace,,,,,18,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
32,Janie's_Got_a_Gun,,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,14,7,,,,,,,,,,,,,,,,,34
33,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,16,3,,,,,,,,,,,,,,,32
