1,Goofy,Drakkar_Lake,1,3,3,4,5,3,1,3,2,2,7,2,7,1,4,2,3,2,4,5,5,3,6,1,48
2,Daisy_Duck,Dragonbrand,,,3,4,6,2,11,1,2,2,9,1,6,2,3,3,2,3,,,,,,,42
3,Nightwing,Blackgate,,,5,2,4,4,,,,,1,4,,,6,1,6,1,6,3,5,3,,,33
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,4,3,6,2,6,1,2,3,7,2,6,2,,,31
5,Quaggan,Crystal_Desert,3,2,8,1,5,3,7,2,,,,,,,,,,,,,,,,,23
6,Cry_of_Frustration,Augury_Rock,,,4,3,10,1,,,3,1,,,,,,,,,,,,,,,17
6,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,11,1,6,1,17
7,Lightning_Bug,Arborstone,3,2,3,4,3,5,7,2,,,,,,,,,,,,,,,,,16
8,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,6,3,6,2,3,2,15
9,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,9,1,2,5,,,11
9,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,5,4,3,4,3,2,11
10,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,3,6,,,3,2,6
11,Janie's_Got_a_Gun,Desolation,4,1,,,,,,,,,,,,,,,,,,,,,,,4
12,Hoohoo_Heehee,Darkhaven,3,2,,,,,,,,,,,,,,,,,,,,,,,3
13,All_Action_Hero,Blackgate,1,3,,,,,,,,,,,,,,,,,,,,,,,1
13,Oh_So_Cute,Blacktide,1,3,,,,,,,,,,,,,,,,,,,,,,,1
13,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,1,6,,,1
