1,Oh_So_Cute,Blacktide,,,,,3,3,3,2,3,4,3,4,1,3,4,2,6,2,5,2,4,2,6,1,38
2,All_Action_Hero,Blackgate,,,,,2,4,6,1,10,1,6,1,,,2,4,1,3,5,2,,,,,32
3,Skritt_Forager,Abaddon's_Mouth,4,1,3,1,5,2,6,1,7,2,4,3,,,,,,,,,,,,,29
4,Shiny!,Anvil_Rock,,,3,1,11,1,1,3,5,3,5,2,,,,,,,,,,,,,25
5,Darth_Maul,Aurora_Glade,,,,,1,5,3,2,,,4,3,2,2,6,1,1,3,3,3,,,,,20
6,E'telekeli,Borlis_Pass,,,,,,,,,,,,,6,1,3,3,,,5,2,1,3,4,2,19
6,Quaggan,Crystal_Desert,,,,,,,,,,,,,2,2,2,4,8,1,6,1,1,3,,,19
7,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,8,1,4,2,12
8,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,6,1,6
8,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,6,1,6
