1,Bob_the_Dog,,Yak's_Bend,14,10,15,8,13,12,11,12,11,11,23,2,,,,,,,,,,,,,,,,,,,,,,,15,4,20,1,14,6,14,5,13,5,19,6,3,13,185
2,Riker,,Yak's_Bend,9,14,23,1,9,14,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,18,7,24,1,122
3,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,21,1,24,1,23,1,3,2,16,1,13,2,19,2,,,,,,,,,,,,,,,,,,,,,,,119
4,Legion,,Yak's_Bend,26,1,16,7,22,3,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,24,1,118
5,Homer,,Yak's_Bend,14,10,14,9,15,10,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,19,6,17,6,115
5,Wonder_Woman,,Underworld,14,10,20,4,17,8,15,9,22,4,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
6,Barbara_Gordon,,Ruins_of_Surmia,17,8,22,2,23,2,14,10,20,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
7,Khan,,Yak's_Bend,24,3,13,10,10,13,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,10,12,18,5,113
8,Elmer_Fudd,,Sea_of_Sorrows,12,12,12,11,20,5,14,10,26,2,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
9,Batgirl,,Ruins_of_Surmia,14,10,9,13,23,2,17,7,27,1,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
9,Daffy_Duck,,Ruins_of_Surmia,22,4,14,9,18,7,17,7,16,8,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
10,Fred_Flintstone,,Maguuma,16,9,18,5,13,12,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9,16,7,97
10,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,15,5,13,5,29,1,12,4,16,5,,,,,,,,,97
10,Tim_Drake,,Underworld,13,11,21,3,20,5,19,5,6,12,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
11,Sylvester,,Henge_of_Denravi,7,16,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,18,4,18,7,19,4,95
11,Vic_Sage,,Underworld,25,2,11,12,15,10,9,14,15,9,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
12,Blue_Beetle,,Ruins_of_Surmia,9,14,14,9,18,7,18,6,15,9,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
13,Wally_West,,Underworld,9,14,13,10,6,15,20,4,27,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
14,We_Are_Bob,,Yak's_Bend,16,9,4,15,16,9,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,23,2,92
15,The_Joker,,Blackgate,8,15,22,2,14,11,26,3,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
16,Eric_Cartman,,Sanctum_of_Rall,11,13,15,8,15,10,17,7,12,10,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
16,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,18,3,22,2,20,5,20,3,90
17,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,19,4,16,4,25,1,19,6,,,89
18,Kvothe,,Yak's_Bend,19,6,15,8,10,13,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,8,10,87
19,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,16,4,11,6,31,1,19,4,86
20,Shiny!,,Anvil_Rock,,,,,,,,,,,,,11,2,11,2,14,2,11,1,7,2,15,1,11,5,,,,,,,,,,,,,,,,,,,,,,,80
20,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,10,7,20,2,9,8,27,2,,,80
21,Donald_Duck,,Kodash,20,5,13,10,13,12,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,6,11,77
22,Superman,,Piken_Square,16,9,6,14,27,1,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
22,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,32,1,24,1,10,7,,,,,76
23,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,14,5,8,9,21,4,12,9,75
24,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,23,1,26,2,,,,,,,,,,,,,,,,,72
25,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,13,6,22,1,19,3,,,,,,,,,,,,,70
26,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,17,3,19,4,14,3,19,3,,,,,,,,,,,,,,,,,69
26,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,13,4,13,5,13,4,30,1,,,,,,,,,,,,,,,,,69
26,Tigger,,Riverside,18,7,16,7,19,6,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
27,Marge_Simpson,,Stormbluff_Isle,,,,,14,11,18,6,23,3,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
27,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,26,2,14,3,10,7,,,,,,,,,67
28,Beyond_Justice,,Underworld,,,,,18,7,12,11,12,10,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
28,Stitch!,,Ring_of_Fire,9,14,12,11,15,10,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
29,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,16,5,8,6,18,4,,,,,61
30,Nite_Hawk,,Kaineng,9,14,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7,15,8,60
31,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,14,3,15,5,9,6,,,,,,,,,,,,,,,59
32,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,26,1,25,1,,,,,,,,,,,,,,,,,,,,,51
33,Batman,,Tarnished_Coast,,,,,9,14,17,7,11,11,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
34,biot.4721,&reg;,Gandara,3,17,,,3,16,3,15,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,11,5,13,5,12,43
35,Maggie_Simpson,,Sorrow's_Furnace,,,,,21,4,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
36,Bart_Simpson,,Yak's_Bend,,,,,,,,,27,1,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
37,The_Hulk,,Seafarer's_Rest,,,,,16,9,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
38,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,16,3,,,,,,,,,,,,,,,32
