1,Oh_So_Cute,Blacktide,7,1,2,5,8,1,10,1,4,2,7,1,4,1,14,1,8,1,,,,,2,2,66
2,Quaggan,Crystal_Desert,,,,,,,4,3,4,2,7,1,4,1,9,2,6,3,3,3,2,5,2,2,41
3,All_Action_Hero,Blackgate,4,2,4,3,4,2,1,5,2,4,2,3,1,3,7,4,7,2,2,4,4,3,1,3,39
4,Darth_Maul,Aurora_Glade,1,3,8,1,,,8,2,7,1,6,2,3,2,,,,,,,,,,,33
5,E'telekeli,Borlis_Pass,,,,,,,3,4,3,3,,,3,2,,,5,4,11,1,4,3,,,29
6,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,3,6,8,1,3,3,5,2,,,19
6,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,4,5,4,5,1,5,6,1,4,1,19
7,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,2,7,4,5,7,2,5,2,,,18
8,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,8,3,1,6,3,3,3,4,,,15
9,Skritt_Forager,Abaddon's_Mouth,7,1,3,4,3,3,,,,,,,,,,,,,,,,,,,13
10,Shiny!,Anvil_Rock,4,2,6,2,2,4,,,,,,,,,,,,,,,,,,,12
