1,Bob_the_Dog,Yak's_Bend,7,1,5,4,4,3,4,4,5,1,,,3,5,5,5,7,1,3,4,7,3,,,50
2,Minnie_Mouse,Ferguson's_Crossing,,,5,4,4,3,6,2,3,3,3,4,5,3,4,6,1,5,5,2,13,1,,,49
2,Yogi_Bear,Far_Shiverpeaks,,,7,3,11,1,3,5,5,1,1,5,6,2,5,5,1,5,6,1,4,5,,,49
3,Nightwing,Blackgate,,,10,1,2,4,4,4,,,5,3,6,2,10,2,3,3,,,,,,,40
4,Spider_Man,Eredon_Terrace,,,4,5,2,4,5,3,4,2,3,4,,,6,4,3,3,3,4,8,2,,,38
5,Goofy,Drakkar_Lake,7,1,8,2,4,3,6,2,1,5,3,4,2,6,2,7,2,4,,,,,,,35
5,Oliver_Queen,Blackgate,6,2,3,6,,,6,2,2,4,9,1,2,6,5,5,2,4,,,,,,,35
6,Road_Runner,Elona_Reach,,,,,4,3,8,1,2,4,8,2,5,3,2,7,3,3,,,,,,,32
7,Garfield,Ehmry_Bay,,,1,8,9,2,8,1,2,4,3,4,5,3,2,7,1,5,,,,,,,31
7,Super_Jo,Blackgate,,,,,2,4,5,3,2,4,5,3,6,2,4,6,1,5,3,4,3,6,,,31
8,Starman,Blackgate,,,2,7,1,5,2,6,3,3,3,4,4,4,6,4,6,2,,,,,,,27
9,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,9,1,14,1,,,1,6,2,7,,,26
10,Louie_Duck,Fort_Ranik,,,,,,,,,,,1,5,2,6,6,4,1,5,4,3,,,,,14
11,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,1,5,1,7,9,3,,,,,1,8,,,12
12,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,,,2,5,5,4,,,7
13,Mickey_Mouse,Devona's_Rest,2,3,,,,,,,,,,,,,,,,,,,,,,,2
13,Tasmanian_Devil,Gunnar's_Hold,,,,,,,,,,,,,,,,,,,,,2,7,,,2
