1,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,19,1,20,2,18,2,18,1,19,1,19,2,24,1,,,,,,,,,,,,,,,,,,,,,,,137
2,Tim_Drake,,Underworld,20,6,17,7,20,6,27,1,16,9,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122
3,Blue_Beetle,,Ruins_of_Surmia,16,10,19,6,18,8,15,11,25,2,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
4,Batgirl,,Ruins_of_Surmia,16,10,14,10,16,9,15,11,19,7,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
4,Wonder_Woman,,Underworld,11,14,19,6,24,2,20,6,22,5,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
5,Wally_West,,Underworld,28,1,4,16,16,9,15,11,20,6,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
6,Eric_Cartman,,Sanctum_of_Rall,17,9,17,7,14,11,10,15,27,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
6,Shiny!,,Anvil_Rock,,,,,,,,,,,,,8,2,24,1,21,1,9,2,13,2,22,1,6,5,,,,,,,,,,,,,,,,,,,,,,,103
7,Elmer_Fudd,,Sea_of_Sorrows,14,12,11,13,22,4,18,8,20,6,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
8,Bob_the_Dog,,Yak's_Bend,15,11,19,6,23,3,17,9,7,14,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
9,Daffy_Duck,,Ruins_of_Surmia,14,12,11,13,24,2,15,11,13,11,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
10,Vic_Sage,,Underworld,8,16,17,7,16,9,19,7,11,12,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
11,Barbara_Gordon,,Ruins_of_Surmia,19,7,16,8,14,11,10,15,11,12,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
12,Riker,,Yak's_Bend,20,6,23,2,14,11,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
13,Legion,,Yak's_Bend,26,2,7,15,20,6,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
13,Tigger,,Riverside,25,3,20,5,20,6,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
14,biot.4721,&reg;,Gandara,,,52,1,14,11,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,Kvothe,,Yak's_Bend,16,10,19,6,24,2,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
15,We_Are_Bob,,Yak's_Bend,18,8,20,5,19,7,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
16,The_Joker,,Blackgate,6,17,11,13,18,8,18,8,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
17,Batman,,Tarnished_Coast,,,,,19,7,16,10,13,11,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
18,Homer,,Yak's_Bend,17,9,8,14,25,1,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
19,Stitch!,,Ring_of_Fire,12,13,15,9,16,9,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
20,Donald_Duck,,Kodash,20,6,13,11,15,10,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
21,Beyond_Justice,,Underworld,,,,,8,13,21,5,11,12,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
22,Khan,,Yak's_Bend,21,5,8,14,19,7,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
23,Superman,,Piken_Square,9,15,12,12,19,7,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
24,Marge_Simpson,,Stormbluff_Isle,,,,,12,12,16,10,17,8,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
25,Chip_'n'_Dale,,Vabbi,,,,,,,,,24,3,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
26,Fred_Flintstone,,Maguuma,11,14,17,7,14,11,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
27,Maggie_Simpson,,Sorrow's_Furnace,,,,,18,8,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
27,Pink_Panther,,Miller's_Sound,22,4,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
28,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,23,4,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
29,Sylvester,,Henge_of_Denravi,16,10,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
29,The_Hulk,,Seafarer's_Rest,,,,,21,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
30,Bart_Simpson,,Yak's_Bend,,,,,,,,,15,10,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
31,Nite_Hawk,,Kaineng,19,7,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
31,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,13,3,16,2,1,3,,,,,,,,,,,,,,,,,,,30
32,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,11,4,18,1,,,,,,,,,,,,,,,,,,,,,29
33,Piglet,,Whiteside_Ridge,,,,,,,,,9,13,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
