1,Elmer_Fudd,Sea_of_Sorrows,6,5,5,5,4,4,5,5,2,8,4,6,2,9,2,7,10,2,9,2,9,2,3,3,61
2,Stitch!,Ring_of_Fire,1,10,6,4,,,10,1,7,3,9,1,4,7,4,5,4,6,9,2,6,4,,,60
3,Homer,Yak's_Bend,11,1,4,6,2,6,,,1,9,1,9,10,1,8,1,7,3,7,4,5,5,,,56
3,Kvothe,Yak's_Bend,10,2,8,2,4,4,4,6,4,6,7,3,,,,,3,7,7,4,9,2,,,56
4,Superman,Piken_Square,10,2,7,3,4,4,3,7,4,6,5,5,4,7,6,3,5,5,4,7,3,7,,,55
4,Tim_Drake,Underworld,11,1,7,3,4,4,6,4,2,8,9,1,3,8,6,3,4,6,2,8,,,1,5,55
4,Wonder_Woman,Underworld,,,6,4,,,6,4,7,3,9,1,6,5,3,6,7,3,5,6,4,6,2,4,55
5,Eric_Cartman,Sanctum_of_Rall,4,7,2,8,5,3,3,7,2,8,4,6,8,3,8,1,2,8,8,3,3,7,,,49
6,Batman,Tarnished_Coast,,,,,,,6,4,7,3,4,6,9,2,8,1,4,6,1,9,8,3,1,5,48
6,The_Joker,Blackgate,3,8,5,5,5,3,3,7,6,4,2,8,3,8,2,7,7,3,4,7,3,7,5,1,48
7,Tigger,Riverside,7,4,8,2,2,6,6,4,3,7,4,6,4,7,5,4,4,6,4,7,,,,,47
8,Fred_Flintstone,Maguuma,4,7,4,6,4,4,5,5,8,2,6,4,6,5,4,5,4,6,1,9,,,,,46
9,Barbara_Gordon,Ruins_of_Surmia,4,7,6,4,,,7,3,3,7,2,8,5,6,4,5,3,7,4,7,5,5,2,4,45
10,Batgirl,Ruins_of_Surmia,4,7,7,3,3,5,1,9,7,3,2,8,4,7,4,5,5,5,4,7,1,9,2,4,44
10,Bob_the_Dog,Yak's_Bend,5,6,4,6,4,4,4,6,5,5,3,7,5,6,3,6,5,5,,,3,7,3,3,44
10,Wally_West,Underworld,1,10,3,7,,,10,1,8,2,4,6,,,8,1,3,7,4,7,3,7,,,44
11,Khan,Yak's_Bend,,,1,9,,,1,9,4,6,5,5,7,4,6,3,,,7,4,10,1,,,41
11,We_Are_Bob,Yak's_Bend,5,6,4,6,,,3,7,4,6,8,2,5,6,2,7,4,6,2,8,4,6,,,41
12,Blue_Beetle,Ruins_of_Surmia,2,9,4,6,6,2,1,9,5,5,4,6,6,5,1,8,7,3,,,,,4,2,40
12,Daffy_Duck,Ruins_of_Surmia,,,,,2,6,2,8,3,7,1,9,6,5,7,2,13,1,2,8,,,4,2,40
13,Legion,Yak's_Bend,4,7,9,1,5,3,,,1,9,1,9,4,7,6,3,1,9,4,7,4,6,,,39
14,The_Hulk,Seafarer's_Rest,,,,,,,8,2,11,1,,,4,7,2,7,5,5,2,8,5,5,,,37
15,Marge_Simpson,Stormbluff_Isle,,,,,,,7,3,,,3,7,7,4,8,1,4,6,4,7,3,7,,,36
16,Beyond_Justice,Underworld,,,,,,,,,8,2,3,7,3,8,1,8,5,5,6,5,6,4,3,3,35
16,Donald_Duck,Kodash,6,5,8,2,,,4,6,,,8,2,,,,,1,9,4,7,4,6,,,35
17,Vic_Sage,Underworld,5,6,3,7,1,7,2,8,2,8,,,4,7,6,3,1,9,9,2,,,,,33
18,biot.4721,Gandara,4,7,,,,,3,7,4,6,6,4,,,,,,,13,1,2,8,,,32
19,Maggie_Simpson,Sorrow's_Furnace,,,,,,,7,3,4,6,,,,,,,6,4,5,6,4,6,,,26
20,Riker,Yak's_Bend,4,7,4,6,5,3,,,1,9,3,7,1,10,3,6,1,9,,,,,,,22
21,Nite_Hawk,Kaineng,8,3,5,5,4,4,,,,,,,,,,,,,,,,,,,17
22,Sylvester,Henge_of_Denravi,4,7,,,8,1,,,,,,,,,,,,,,,,,,,12
23,Pink_Panther,Miller's_Sound,,,2,8,5,3,,,,,,,,,,,,,,,,,,,7
24,Homer_Simpson,Northern_Shiverpeaks,2,9,,,,,,,,,,,,,,,,,,,,,,,2
24,Piglet,Whiteside_Ridge,,,,,,,,,,,,,,,,,,,,,,,2,4,2
