1,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,8,2,5,4,8,1,3,2,24
2,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,7,3,4,5,4,4,4,1,19
2,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,6,4,8,2,5,3,,,19
3,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,13,1,2,7,2,6,,,17
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,4,5,9,1,1,7,1,4,15
5,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,4,5,3,6,7,2,,,14
6,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,6,4,3,6,4,4,,,13
7,Khan,Yak's_Bend,,,,,,,,,,,,,,,,,4,5,6,3,2,6,,,12
8,Starman,Blackgate,,,,,,,,,,,,,,,,,7,3,,,3,5,,,10
9,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,2,6,6,3,1,7,,,9
10,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,2,6,5,4,1,7,,,8
11,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,,,2,7,,,2,3,4
