1,Sylvester,Henge_of_Denravi,4,3,4,1,9,1,4,4,3,7,6,4,5,5,7,3,6,4,,,6,3,8,1,62
2,Huey_Duck,Fissure_of_Woe,4,3,4,1,1,7,14,1,10,3,4,6,10,2,2,7,2,8,4,3,3,5,,,58
3,Homer,Yak's_Bend,,,,,5,4,1,6,6,5,8,2,2,8,7,3,7,3,4,3,10,1,7,2,57
4,Dewey_Duck,Fort_Aspenwood,4,3,3,2,7,3,3,5,6,5,7,3,4,6,4,6,8,2,3,4,2,6,1,7,52
5,Super_Jo,Blackgate,4,3,2,3,,,9,2,9,4,6,4,6,4,4,6,,,2,5,,,,,42
6,Starman,Blackgate,2,5,1,4,4,5,4,4,6,5,4,6,7,3,6,4,3,7,4,3,,,,,41
7,Bob_the_Dog,Yak's_Bend,,,3,2,5,4,7,3,2,8,1,7,4,6,7,3,,,4,3,6,3,1,7,40
8,Legion,Yak's_Bend,,,,,,,,,,,,,1,9,8,2,7,3,5,2,10,1,8,1,39
8,Louie_Duck,Fort_Ranik,3,4,3,2,5,4,3,5,1,9,1,7,6,4,5,5,1,9,6,1,3,5,2,6,39
9,Riker,Yak's_Bend,,,,,4,5,,,3,7,4,6,13,1,7,3,2,8,,,1,7,3,5,37
9,Yogi_Bear,Far_Shiverpeaks,10,1,4,1,8,2,4,4,11,2,,,,,,,,,,,,,,,37
10,Kvothe,Yak's_Bend,,,,,,,,,,,,,7,3,5,5,9,1,3,4,8,2,4,4,36
11,Fred_Flintstone,Maguuma,,,,,,,,,,,,,10,2,6,4,6,4,1,6,3,5,7,2,33
11,We_Are_Bob,Yak's_Bend,,,,,,,,,,,,,5,5,7,3,4,6,3,4,6,3,8,1,33
12,biot.4721,Gandara,,,,,,,,,14,1,9,1,,,,,,,5,2,1,7,1,7,30
13,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,4,6,9,1,6,4,3,4,5,4,,,27
14,Khan,Yak's_Bend,,,,,3,6,3,5,3,7,5,5,4,6,,,2,8,,,,,3,5,23
15,Spider_Man,Eredon_Terrace,5,2,2,3,7,3,3,5,4,6,,,,,,,,,,,,,,,21
16,Nite_Hawk,Kaineng,,,,,,,,,,,,,3,7,2,7,5,5,3,4,2,6,5,3,20
17,Donald_Duck,Kodash,,,,,,,,,,,,,1,9,4,6,3,7,2,5,3,5,,,13
