1,biot.4721,Gandara,6,15,7,13,53,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,45,2,155
2,Mario,Gate_of_Madness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,28,1,38,1,47,1,116
3,Tasmanian_Devil,Gunnar's_Hold,15,8,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,37,2,33,4,110
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,11,5,9,7,15,4,10,1,16,2,7,7,8,8,22,6,,,,,107
4,Sylvester,Henge_of_Denravi,23,1,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,25,3,31,5,107
5,Barney_Rubble,Gandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,28,1,38,1,18,9,103
6,Legion,Yak's_Bend,19,5,27,2,14,12,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,99
7,Khan,Yak's_Bend,14,9,23,3,34,2,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9,94
8,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,4,8,20,1,24,4,16,6,18,9,93
9,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,7,7,9,7,22,6,23,4,15,11,86
10,Fred_Flintstone,Maguuma,18,6,14,9,8,17,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,84
11,Eric_Cartman,Sanctum_of_Rall,22,2,13,10,27,3,14,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
11,Riker,Yak's_Bend,20,4,19,5,12,14,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,80
12,Donald_Duck,Kodash,19,5,17,7,7,18,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,74
13,Daffy_Duck,Ruins_of_Surmia,10,11,23,3,17,9,11,8,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
14,Kvothe,Yak's_Bend,8,13,18,6,13,13,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,70
14,Wonder_Woman,Underworld,21,3,11,12,14,12,22,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
15,We_Are_Bob,Yak's_Bend,12,10,11,12,12,14,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,66
16,Tim_Drake,Underworld,20,4,23,3,12,14,6,11,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
17,Blue_Beetle,Ruins_of_Surmia,17,7,21,4,15,11,7,10,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
18,Vic_Sage,Underworld,15,8,18,6,19,7,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
18,Wolverine,Dzagonur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,15,3,17,3,,,7,8,13,2,,,,,,,,,62
19,Superman,Piken_Square,9,12,16,8,22,5,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
20,Batgirl,Ruins_of_Surmia,9,12,16,8,15,11,10,9,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
20,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,18,3,10,6,14,5,4,5,,,,,,,,,,,,,57
20,Homer,Yak's_Bend,9,12,16,8,16,10,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,57
21,Barbara_Gordon,Ruins_of_Surmia,10,11,14,9,21,6,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
21,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,38,3,55
22,Nite_Owl,Jade_Sea,12,10,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,54
23,Stitch!,Ring_of_Fire,2,17,23,3,23,4,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
24,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,13,5,13,6,3,6,,,,,,,,,,,,,51
25,Elmer_Fudd,Sea_of_Sorrows,6,15,21,4,11,15,7,10,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
25,Nite_Hawk,Kaineng,15,8,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8,50
25,Ted_Kord,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,2,10,18,3,23,5,,,,,50
26,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,15,3,13,6,10,1,,,,,,,,,,,,,49
26,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,12,4,13,5,10,7,7,2,,,,,,,,,,,,,49
27,Wally_West,Underworld,3,16,12,11,22,5,6,11,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
28,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,1,8,15,3,9,5,,,,,,,,,47
28,Superman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,10,4,13,5,20,7,,,,,47
29,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,8,6,6,9,19,8,,,,,46
30,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,10,6,20,7,,,,,43
30,The_Joker,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,7,7,6,9,26,2,,,,,43
30,Tigger,Riverside,7,14,17,7,12,14,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
31,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,10,4,5,10,24,4,,,,,42
32,The_Question,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,11,3,15,4,12,9,,,,,41
33,The_Hulk,Seafarer's_Rest,,,,,18,8,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
34,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,11,5,14,4,,,,,,,,,,,,,,,,,39
35,Martian_Manhunter,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,5,4,6,9,17,1,,,,,,,,,38
36,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,17,2,10,7,3,6,,,,,,,,,,,,,36
36,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,6,3,20,1,3,9,,,,,,,,,36
37,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,20,2,9,7,,,,,,,,,,,,,,,,,34
38,Jack_Knight,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,14,5,4,5,,,,,,,,,,,,,32
39,Beyond_Justice,Underworld,,,,,8,17,19,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
40,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,8,8,15,4,2,7,,,,,,,,,,,,,29
40,Kyle_Rayner,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,,18,2,5,4,,,,,,,,,,,,,29
41,Hal_Jordan,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,,18,2,,,,,,,,,,,,,,,28
41,Marge_Simpson,Stormbluff_Isle,,,,,12,14,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
42,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,18,1,,,,,,,,,,,,,,,,,26
42,Janies_Gotta_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,4,9,,,,,,,,,,,,,,,,,26
43,Maggie_Simpson,Sorrow's_Furnace,,,,,9,16,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
43,Oracle,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,8,7,9,5,,,,,,,,,24
43,Robin,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,7,8,13,2,,,,,,,,,24
44,Batman,Tarnished_Coast,,,,,9,16,11,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
45,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,19,8,,,,,22
46,Pink_Panther,Miller's_Sound,10,11,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
47,Bart,Jade_Quarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,13,13,18
47,Dick_Grayson,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,,,,,,,,,,,,,,,,,,,,,18
48,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,11,10,,,,,16
48,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,10,4,,,,,,,,,16
48,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,5,,,,,,,,,16
49,Bruce_Wayne,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,12
49,Flash,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,12
49,Green_Lantern,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,,6,9,5,4,,,,,,,,,,,,,12
50,Booster_Gold,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,,,,,,,,,,,,,,,,,,6
51,Darth_Maul,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,5
52,Green_Arrow,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,4
52,The_Commander,Baruch_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,4
53,Daredevil,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,2
54,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,,,,,,,,,,,,,,,,,,1
