1,Starman,Blackgate,3,3,3,4,7,1,6,5,1,5,5,3,4,2,8,1,5,4,7,2,5,3,,,54
2,Yogi_Bear,Far_Shiverpeaks,4,2,11,1,4,3,8,3,7,2,3,4,6,1,1,7,,,6,3,3,5,,,53
3,Louie_Duck,Fort_Ranik,2,4,3,4,1,6,10,1,1,5,3,4,4,2,6,2,8,2,4,5,4,4,4,3,50
4,Huey_Duck,Fissure_of_Woe,4,2,5,2,,,7,4,,,9,1,,,3,5,1,6,1,8,6,2,4,3,40
4,Super_Jo,Blackgate,,,4,3,,,3,7,8,1,5,3,4,2,2,6,1,6,4,5,2,6,7,1,40
5,Bob_the_Dog,Yak's_Bend,4,2,3,4,,,7,4,2,4,2,5,3,3,4,4,3,5,2,7,4,4,5,2,39
6,Spider_Man,Eredon_Terrace,2,4,4,3,4,3,1,8,1,5,2,5,4,2,6,2,9,1,3,6,,,,,36
6,Sylvester,Henge_of_Denravi,,,,,,,4,6,4,3,8,2,2,4,5,3,,,6,3,7,1,,,36
7,Dewey_Duck,Fort_Aspenwood,3,3,3,4,3,4,9,2,,,3,4,2,4,,,3,5,1,8,4,4,,,31
8,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,6,3,5,4,6,2,4,3,21
9,Khan,Yak's_Bend,,,,,,,,,,,,,,,4,4,,,10,1,3,5,,,17
10,Road_Runner,Elona_Reach,6,1,4,3,6,2,,,,,,,,,,,,,,,,,,,16
11,Homer,Yak's_Bend,,,,,,,,,,,,,,,1,7,,,5,4,,,5,2,11
12,Garfield,Ehmry_Bay,4,2,2,5,2,5,,,,,,,,,,,,,,,,,,,8
13,Goofy,Drakkar_Lake,2,4,1,6,4,3,,,,,,,,,,,,,,,,,,,7
13,Nightwing,Blackgate,3,3,4,3,,,,,,,,,,,,,,,,,,,,,7
14,biot.4721,Gandara,,,,,,,1,8,,,,,,,,,,,,,1,7,3,4,5
15,Donald_Duck,Kodash,,,,,,,,,,,,,,,,,,,,,,,3,4,3
15,We_Are_Bob,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,,,3,4,3
