1,Bob_the_Dog,,Yak's_Bend,5,16,16,11,19,7,7,14,22,2,18,3,,,,,,,,,,,,,,,,,,,,,,,20,3,11,7,17,6,26,3,23,2,7,11,11,10,202
2,Fred_Flintstone,,Maguuma,16,9,31,2,18,8,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,18,5,127
3,We_Are_Bob,,Yak's_Bend,19,6,23,5,25,2,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,19,4,121
4,Shiny!,,Anvil_Rock,,,,,,,,,,,,,12,2,18,1,16,1,15,2,14,2,21,1,21,1,,,,,,,,,,,,,,,,,,,,,,,117
4,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,17,1,17,2,14,2,24,1,20,1,11,2,14,4,,,,,,,,,,,,,,,,,,,,,,,117
4,Wally_West,,Underworld,17,8,22,6,24,3,19,4,18,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
5,Khan,,Yak's_Bend,18,7,13,12,16,10,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,16,6,14,8,115
6,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,27,2,24,1,19,4,22,2,112
7,Eric_Cartman,,Sanctum_of_Rall,15,10,23,5,21,6,22,3,18,5,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
8,Barbara_Gordon,,Ruins_of_Surmia,30,1,16,11,15,11,15,8,19,4,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
9,The_Joker,,Blackgate,17,8,32,1,18,8,15,8,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
10,Legion,,Yak's_Bend,22,5,17,10,13,13,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,15,7,105
11,Batgirl,,Ruins_of_Surmia,22,5,24,4,19,7,17,6,5,12,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
12,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,19,4,10,4,19,4,22,2,18,5,,,,,,,,,103
12,Tim_Drake,,Underworld,23,4,16,11,18,8,16,7,14,9,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
13,Riker,,Yak's_Bend,10,13,16,11,30,1,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,7,8,11,102
14,Daffy_Duck,,Ruins_of_Surmia,18,7,19,8,17,9,17,6,13,10,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
14,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,15,7,20,4,21,2,16,6,99
15,Kvothe,,Yak's_Bend,19,6,20,7,9,15,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,20,3,98
16,Wonder_Woman,,Underworld,14,11,18,9,18,8,17,6,15,8,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
17,Sylvester,,Henge_of_Denravi,18,7,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,12,10,11,9,13,9,91
18,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,11,9,21,4,17,6,17,5,,,89
19,Homer,,Yak's_Bend,19,6,5,16,14,12,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,12,8,11,10,88
19,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,16,6,21,3,12,8,27,1,88
20,Blue_Beetle,,Ruins_of_Surmia,13,12,13,12,13,13,14,9,18,5,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
20,Donald_Duck,,Kodash,13,12,12,13,13,13,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,14,8,84
21,Marge_Simpson,,Stormbluff_Isle,,,,,25,2,18,5,15,8,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
22,Batman,,Tarnished_Coast,,,,,23,4,23,2,18,5,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
23,Elmer_Fudd,,Sea_of_Sorrows,9,14,5,16,22,5,15,8,15,8,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
23,Vic_Sage,,Underworld,7,15,9,14,14,12,13,10,18,5,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
24,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,17,2,27,1,20,2,,,,,,,,,,,,,,,72
25,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,19,4,28,1,14,8,,,,,71
26,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,19,4,15,3,23,1,,,,,,,,,,,,,70
