1,Bob_the_Dog,,Yak's_Bend,28,1,24,3,26,4,23,2,27,1,22,4,,,,,,,,,,,,,,,,,,,,,,,14,1,18,4,28,1,13,6,17,3,30,1,13,9,283
2,Shiny!,,Anvil_Rock,,,,,,,,,,,,,29,1,20,2,6,2,16,2,15,1,23,1,10,4,,,,,,,,,,,,,,,,,,,,,,,119
3,Homer,,Yak's_Bend,17,6,23,4,17,10,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,16,7,23,2,118
4,Riker,,Yak's_Bend,11,10,10,15,22,5,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,23,3,17,6,114
5,Donald_Duck,,Kodash,16,7,17,8,21,6,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,22,3,106
5,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,16,2,25,1,18,1,22,1,5,2,9,2,11,3,,,,,,,,,,,,,,,,,,,,,,,106
6,Khan,,Yak's_Bend,16,7,14,11,14,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,23,3,14,8,105
6,Vic_Sage,,Underworld,11,10,30,1,20,7,17,5,20,5,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
7,Barbara_Gordon,,Ruins_of_Surmia,11,10,12,13,21,6,11,11,20,5,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
8,Kvothe,,Yak's_Bend,21,4,11,14,28,3,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,20,5,99
9,Blue_Beetle,,Ruins_of_Surmia,14,8,15,10,18,9,14,8,13,10,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
10,Sylvester,,Henge_of_Denravi,16,7,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,22,2,19,5,17,6,97
10,Wonder_Woman,,Underworld,10,11,26,2,12,15,19,4,14,9,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
11,Legion,,Yak's_Bend,17,6,14,11,16,11,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,20,5,94
11,Nite_Hawk,,Kaineng,25,2,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,26,1,94
12,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,8,8,22,2,21,4,21,4,92
13,Eric_Cartman,,Sanctum_of_Rall,11,10,14,11,13,14,25,1,11,12,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
13,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,20,2,22,2,8,10,23,2,90
13,Tim_Drake,,Underworld,16,7,20,5,12,15,16,6,8,14,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
14,Fred_Flintstone,,Maguuma,11,10,14,11,14,13,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,16,7,89
14,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,25,2,19,3,24,1,6,11,,,89
15,Batgirl,,Ruins_of_Surmia,8,13,17,8,16,11,19,4,12,11,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
15,Elmer_Fudd,,Sea_of_Sorrows,16,7,14,11,15,12,12,10,10,13,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
15,Wally_West,,Underworld,9,12,10,15,18,9,8,14,21,4,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
16,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,14,5,15,4,21,4,21,4,84
17,Stitch!,,Ring_of_Fire,13,9,18,7,32,1,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
17,We_Are_Bob,,Yak's_Bend,20,5,16,9,19,8,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,14,8,83
