1,Nightwing,Blackgate,3,3,6,2,6,3,,,3,2,2,5,7,1,7,2,1,6,3,6,3,4,,,41
2,Bob_the_Dog,Yak's_Bend,,,7,1,,,4,2,3,2,4,3,2,5,6,3,1,6,,,8,1,,,35
3,Goofy,Drakkar_Lake,,,,,9,1,4,2,1,3,3,4,,,1,6,3,4,1,8,6,2,,,28
4,Road_Runner,Elona_Reach,,,,,,,,,,,7,1,5,3,5,4,1,6,5,5,4,3,,,27
4,Super_Jo,Blackgate,,,,,,,,,,,6,2,4,4,9,1,6,3,2,7,,,,,27
5,Daisy_Duck,Dragonbrand,,,7,1,7,2,6,1,6,1,,,,,,,,,,,,,,,26
6,Garfield,Ehmry_Bay,,,,,,,,,,,,,7,1,1,6,12,1,,,2,5,,,22
7,Spider_Man,Eredon_Terrace,,,,,,,,,,,3,4,6,2,4,5,7,2,1,8,,,,,21
8,Starman,Blackgate,,,,,,,,,,,,,2,5,1,6,6,3,8,3,3,4,,,20
9,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,10,1,6,2,,,16
9,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,4,3,,,,,2,5,6,4,4,3,,,16
10,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,9,2,6,2,,,15
11,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,3,6,3,4,,,6
12,Cry_of_Frustration,Augury_Rock,5,1,,,,,,,,,,,,,,,,,,,,,,,5
13,Lightning_Bug,Arborstone,4,2,,,,,,,,,,,,,,,,,,,,,,,4
14,Quaggan,Crystal_Desert,3,3,,,,,,,,,,,,,,,,,,,,,,,3
