1,Bob_the_Dog,,Yak's_Bend,12,8,15,11,15,9,17,9,26,2,23,3,,,,,,,,,,,,,,,,,,,,,,,16,3,12,5,17,6,16,6,15,6,17,4,,,201
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,18,1,22,2,23,1,13,2,22,1,14,2,17,2,,,,,,,,,,,,,,,,,,,,,,,129
3,Homer,,Yak's_Bend,13,7,27,3,16,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,17,4,,,120
4,Blue_Beetle,,Ruins_of_Surmia,11,9,32,1,15,9,23,4,12,11,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
5,Eric_Cartman,,Sanctum_of_Rall,20,1,22,6,22,3,13,12,19,5,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
5,Shiny!,,Anvil_Rock,,,,,,,,,,,,,11,2,28,1,9,2,23,1,15,2,18,1,8,5,,,,,,,,,,,,,,,,,,,,,,,112
6,Barbara_Gordon,,Ruins_of_Surmia,20,1,19,7,22,3,14,11,13,10,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
7,Daffy_Duck,,Ruins_of_Surmia,14,6,19,7,24,2,15,10,20,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
8,Vic_Sage,,Underworld,10,10,22,6,16,8,18,8,15,8,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
9,Wally_West,,Underworld,8,12,12,13,24,2,18,8,17,6,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
10,We_Are_Bob,,Yak's_Bend,16,4,28,2,24,2,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,,,104
11,Wonder_Woman,,Underworld,17,3,25,4,19,5,22,5,12,11,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
12,Khan,,Yak's_Bend,17,3,15,11,14,10,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,13,6,,,94
13,Sylvester,,Henge_of_Denravi,15,5,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,19,2,12,7,,,91
14,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,17,6,23,3,18,3,18,3,,,90
15,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,15,6,10,4,16,3,16,2,9,8,,,,,,,,,88
16,Batgirl,,Ruins_of_Surmia,10,10,18,8,14,10,11,13,17,6,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
17,Marge_Simpson,,Stormbluff_Isle,,,,,14,10,19,7,28,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
18,Riker,,Yak's_Bend,11,9,10,15,12,12,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,17,4,,,80
18,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,22,3,8,8,16,5,21,1,,,80
19,The_Joker,,Blackgate,16,4,23,5,11,13,22,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
20,Tim_Drake,,Underworld,9,11,11,14,20,4,13,12,15,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
21,Elmer_Fudd,,Sea_of_Sorrows,18,2,7,16,14,10,17,9,13,10,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
21,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,29,1,17,4,4,10,,,75
22,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,15,7,21,4,18,3,,,,,74
23,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,18,1,18,1,13,4,24,1,,,,,,,,,,,,,,,,,73
24,biot.4721,&reg;,Gandara,9,11,25,4,20,4,17,9,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
24,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,19,3,13,3,17,2,,,,,,,,,,,,,72
24,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,24,2,18,5,19,2,,,,,72
25,Kvothe,,Yak's_Bend,15,5,16,10,19,5,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,,,71
26,Donald_Duck,,Kodash,15,5,5,17,11,13,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,,,69
27,Batman,,Tarnished_Coast,,,,,15,9,14,11,16,7,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
27,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,12,7,27,1,12,7,,,68
27,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,21,4,14,7,14,5,,,68
28,Superman,,Piken_Square,6,13,19,7,17,7,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
29,Tigger,,Riverside,16,4,15,11,18,6,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
30,Fred_Flintstone,,Maguuma,14,6,17,9,13,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,63
31,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,18,1,9,8,18,5,,,,,,,,,62
32,Beyond_Justice,,Underworld,,,,,13,11,11,13,19,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
33,Legion,,Yak's_Bend,14,6,13,12,8,14,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,,,57
34,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,13,3,11,4,13,4,18,4,,,,,,,,,,,,,,,,,55
35,Stitch!,,Ring_of_Fire,9,11,16,10,5,15,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
36,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,12,5,17,5,5,6,,,,,,,,,,,,,,,46
37,The_Hulk,,Seafarer's_Rest,,,,,26,1,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
38,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,22,1,,,,,,,,,,,,,,,44
39,Nite_Hawk,,Kaineng,13,7,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,,,41
40,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,6,22,2,,,,,,,,,,,,,,,,,40
41,Bart_Simpson,,Yak's_Bend,,,,,,,,,15,8,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
