1,Batgirl,,Ruins_of_Surmia,22,4,16,9,18,6,21,4,31,2,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121
2,Wonder_Woman,,Underworld,26,2,26,1,15,9,19,6,16,10,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
3,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,12,2,21,1,24,1,24,1,20,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,109
4,Wally_West,,Underworld,18,6,17,8,24,3,17,8,15,11,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
5,Barbara_Gordon,,Ruins_of_Surmia,12,11,13,12,16,8,17,8,22,5,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
6,Blue_Beetle,,Ruins_of_Surmia,20,5,22,3,15,9,10,13,16,10,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
7,Daffy_Duck,,Ruins_of_Surmia,20,5,15,10,25,2,5,15,19,8,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
8,Bob_the_Dog,,Yak's_Bend,11,12,7,15,24,3,22,3,21,6,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
8,Vic_Sage,,Underworld,16,7,7,15,20,5,10,13,16,10,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
9,Tim_Drake,,Underworld,8,14,6,16,13,10,14,11,35,1,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
10,Eric_Cartman,,Sanctum_of_Rall,9,13,15,10,21,4,14,11,15,11,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
11,Kvothe,,Yak's_Bend,11,12,25,2,32,1,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
11,Superman,,Piken_Square,12,11,19,6,20,5,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
11,The_Joker,,Blackgate,12,11,20,5,13,10,15,10,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
12,Tigger,,Riverside,24,3,21,4,18,6,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
13,Elmer_Fudd,,Sea_of_Sorrows,13,10,12,13,17,7,12,12,16,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
14,Legion,,Yak's_Bend,13,10,25,2,21,4,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
15,Shiny!,,Anvil_Rock,,,,,,,,,,,,,13,1,8,2,19,2,15,2,16,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,78
