1,biot.4721,Gandara,55,1,80,1,110,1,65,1,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
2,Bob_the_Dog,Yak's_Bend,12,6,9,10,6,12,10,10,11,7,5,8,,,,,,,,,,,,,,,11,2,,,,,,,4,5,9,3,,,8,2,5,1,,,3,5,93
3,Tim_Drake,Underworld,13,5,12,7,7,11,20,3,22,2,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
4,Wally_West,Underworld,8,10,5,13,8,10,28,2,19,3,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
5,Legion,Yak's_Bend,10,8,18,3,15,4,15,5,,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,70
6,Daffy_Duck,Ruins_of_Surmia,9,9,12,7,21,2,10,10,13,5,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
7,Batgirl,Ruins_of_Surmia,,,12,7,16,3,12,8,12,6,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
8,Wonder_Woman,Underworld,9,9,14,5,9,9,11,9,7,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
9,Barbara_Gordon,Ruins_of_Surmia,7,11,10,9,13,6,14,6,10,8,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
9,Blue_Beetle,Ruins_of_Surmia,7,11,11,8,2,14,18,4,14,4,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
10,We_Are_Bob,Yak's_Bend,7,11,20,2,8,10,6,13,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,55
11,Eric_Cartman,Sanctum_of_Rall,9,9,7,12,6,12,10,10,14,4,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
11,Goofy,Drakkar_Lake,,,,,,,,,,,4,9,,,,,,,,,,,,,,,,,9,5,6,8,7,5,14,1,14,1,,,,,,,,,,,54
12,Homer,Yak's_Bend,5,13,11,8,11,8,14,6,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,53
12,Riker,Yak's_Bend,17,3,4,14,12,7,10,10,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,53
13,Fred_Flintstone,Maguuma,14,4,15,4,7,11,5,14,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,52
14,Elmer_Fudd,Sea_of_Sorrows,18,2,4,14,5,13,8,12,2,12,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
14,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,1,12,,,,,,,,,,,,,,,,,11,4,10,5,14,2,11,2,,,,,,,,,,,,,47
15,E'telekeli,Borlis_Pass,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,2,9,11,4,16,1,10,3,,,,,,,,,,,,,46
15,Stitch!,Ring_of_Fire,9,9,13,6,6,12,13,7,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
16,Donald_Duck,Kodash,8,10,8,11,12,7,5,14,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,45
16,Vic_Sage,Underworld,6,12,2,15,14,5,15,5,6,11,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
17,Tigger,Riverside,8,10,9,10,15,4,4,15,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
18,All_Action_Hero,Blackgate,,,,,,,,,,,5,8,,,,,,,,,,,,,,,12,1,20,1,6,8,,,,,,,,,,,,,,,,,43
